season,player_id,player_name,pos,age,team,games,games_started,minutes_per_game,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,fg_pct,fg3_pct,fg2_pct,ft_pct,efg_pct,per,ts_pct,usg_pct,bpm,obpm,dbpm,vorp,ws,ws_per_48,years_in_league
2013-14,pittmde01,Dexter Pittman,C,25,ATL,2,0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.1,0.0,28.5,-24.3,1.8,-26.1,0.0,0.0,0.0,
2013-14,smithch05,Chris Smith,PG,26,NYK,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,-9.7,-6.1,-3.6,0.0,0.0,0.0,
2013-14,whitedj01,D.J. White,PF,27,CHA,2,0,5.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,,0.0,2.4,0.0,4.6,-5.6,-8.2,2.6,0.0,0.0,0.0,
2013-14,whitero03,Royce White,PF,22,SAC,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-8.3,0.0,4.9,-16.9,-12.5,-4.5,0.0,0.0,0.0,
2014-15,hardeja01,James Harden,SG,25,HOU,81,81,36.802,27.37,5.667,6.975,1.901,0.741,3.963,0.4401,0.3748,0.4798,0.8677,0.5109,26.7,0.6049,31.3,8.8,7.0,1.8,8.1,16.4,0.264,6
2014-15,curryst01,Stephen Curry,PG,26,GSW,80,80,32.663,23.75,4.263,7.737,2.038,0.2,3.112,0.487,0.4427,0.5281,0.9139,0.5936,28.0,0.6379,28.9,9.9,8.2,1.7,7.9,15.7,0.288,6
2014-15,westbru01,Russell Westbrook,PG,26,OKC,67,67,34.358,28.149,7.284,8.567,2.09,0.209,4.373,0.4262,0.2986,0.4573,0.8349,0.4555,29.1,0.5362,38.4,8.1,6.9,1.2,5.8,10.6,0.221,7
2014-15,jamesle01,LeBron James,SF,30,CLE,69,69,36.13,25.261,6.029,7.406,1.58,0.71,3.942,0.4879,0.354,0.5362,0.7102,0.5348,25.9,0.5766,32.3,7.1,6.1,1.0,5.7,10.4,0.2,12
2014-15,lillada01,Damian Lillard,PG,24,POR,82,82,35.671,20.976,4.61,6.183,1.183,0.256,2.707,0.4338,0.3427,0.5,0.8643,0.5059,20.7,0.5602,26.9,4.7,4.3,0.3,4.9,10.6,0.174,3
2014-15,thompkl01,Klay Thompson,SG,24,GSW,77,77,31.883,21.662,3.208,2.883,1.13,0.779,1.935,0.4634,0.4385,0.4814,0.8789,0.5554,20.8,0.5908,27.6,4.4,4.5,-0.1,4.0,8.8,0.172,4
2014-15,aldrila01,LaMarcus Aldridge,PF,29,POR,71,71,35.38,23.394,10.225,1.746,0.676,0.958,1.718,0.4657,0.3524,0.4748,0.8453,0.4788,22.8,0.5275,30.2,2.9,3.2,-0.3,3.1,8.6,0.164,9
2014-15,davisan02,Anthony Davis,PF,21,NOP,68,68,36.103,24.353,10.235,2.191,1.471,2.941,1.397,0.5354,0.0833,0.54,0.8048,0.5359,30.8,0.5907,27.8,8.9,6.6,2.3,6.7,14.0,0.274,3
2014-15,irvinky01,Kyrie Irving,PG,22,CLE,75,75,36.4,21.707,3.16,5.187,1.52,0.267,2.48,0.468,0.4153,0.4912,0.863,0.5316,21.5,0.5833,26.2,4.1,4.4,-0.4,4.2,10.4,0.183,4
2014-15,paulch01,Chris Paul,PG,29,LAC,82,82,34.841,19.073,4.585,10.22,1.902,0.183,2.317,0.4855,0.3983,0.5225,0.9003,0.5449,26.0,0.5964,23.7,8.0,6.4,1.6,7.2,16.1,0.27,10
2014-15,ellismo01,Monta Ellis,SG,29,DAL,80,80,33.737,18.913,2.375,4.112,1.85,0.312,2.475,0.4446,0.2852,0.4869,0.7525,0.4745,16.5,0.5086,27.9,-0.1,0.0,-0.1,1.3,3.6,0.064,10
2014-15,griffbl01,Blake Griffin,PF,25,LAC,67,67,35.164,21.925,7.582,5.284,0.94,0.522,2.269,0.5017,0.4,0.504,0.7283,0.5061,22.8,0.5515,28.4,4.0,3.8,0.2,3.6,9.0,0.183,5
2014-15,haywago01,Gordon Hayward,SF,24,UTA,76,76,34.447,19.25,4.908,4.118,1.421,0.395,2.711,0.4453,0.3636,0.4808,0.8117,0.5005,20.2,0.5669,26.2,4.0,3.5,0.5,4.0,8.7,0.16,5
2014-15,gasolpa01,Pau Gasol,PF,34,CHI,78,78,34.372,18.538,11.782,2.692,0.321,1.885,2.026,0.4944,0.4615,0.4951,0.8033,0.4996,22.7,0.5502,24.7,3.5,2.9,0.6,3.7,10.4,0.186,14
2014-15,gayru01,Rudy Gay,SF,28,SAC,68,67,35.412,21.059,5.868,3.676,1.044,0.603,2.691,0.4552,0.3591,0.4788,0.8575,0.4906,19.7,0.5555,27.0,2.7,3.4,-0.7,2.9,6.1,0.122,9
2014-15,vucevni01,Nikola Vučević,C,24,ORL,74,74,34.176,19.297,10.946,1.986,0.73,0.73,2.0,0.5232,0.3333,0.5242,0.7523,0.524,21.5,0.5484,26.0,0.9,2.0,-1.2,1.8,7.0,0.133,4
2014-15,couside01,DeMarcus Cousins,C,24,SAC,59,59,34.119,24.085,12.661,3.559,1.525,1.746,4.305,0.4672,0.25,0.4688,0.7819,0.4681,25.2,0.5448,34.1,4.3,2.8,1.5,3.2,6.0,0.143,5
2014-15,gasolma01,Marc Gasol,C,30,MEM,81,81,33.173,17.444,7.778,3.79,0.864,1.617,2.173,0.4944,0.1765,0.4995,0.7955,0.4958,21.7,0.5582,24.6,5.1,2.7,2.4,4.8,10.2,0.182,7
2014-15,walljo01,John Wall,PG,24,WAS,79,79,35.911,17.557,4.633,10.025,1.747,0.57,3.848,0.4451,0.2995,0.4784,0.7845,0.473,19.9,0.5233,26.1,3.6,2.6,1.0,4.0,7.8,0.132,5
2014-15,wiggian01,Andrew Wiggins,SF,19,MIN,82,82,36.207,16.915,4.561,2.073,1.049,0.61,2.159,0.4371,0.3095,0.453,0.7597,0.4543,13.9,0.5168,22.6,-2.4,-0.4,-2.0,-0.3,2.1,0.034,1
2014-15,bledser01,Eric Bledsoe,PG,25,PHO,81,81,34.568,17.0,5.222,6.086,1.568,0.556,3.383,0.4474,0.3235,0.491,0.8005,0.4895,18.4,0.5552,23.7,2.1,1.6,0.5,2.9,7.0,0.12,5
2014-15,nowitdi01,Dirk Nowitzki,PF,36,DAL,77,77,29.636,17.312,5.935,1.857,0.506,0.429,1.065,0.4586,0.3796,0.486,0.8824,0.5075,19.2,0.5605,24.9,2.2,2.7,-0.5,2.4,7.2,0.151,16
2014-15,wadedw01,Dwyane Wade,SG,33,MIA,62,62,31.79,21.468,3.532,4.823,1.177,0.339,3.371,0.4696,0.2843,0.4888,0.7676,0.4829,21.4,0.5338,34.7,2.1,3.5,-1.4,2.1,3.5,0.085,12
2014-15,evansty01,Tyreke Evans,SG,25,NOP,79,76,34.051,16.62,5.266,6.595,1.266,0.468,3.114,0.4472,0.304,0.4819,0.6942,0.4768,17.7,0.5077,26.1,1.2,1.4,-0.2,2.2,4.6,0.082,6
2014-15,butleji01,Jimmy Butler,SG,25,CHI,65,65,38.662,20.015,5.831,3.262,1.754,0.554,1.431,0.4616,0.3782,0.484,0.8337,0.5016,21.3,0.583,21.6,4.6,3.4,1.2,4.2,11.2,0.214,3
2014-15,oladivi01,Victor Oladipo,SG,22,ORL,72,71,35.736,17.944,4.194,4.097,1.667,0.264,2.833,0.4355,0.3387,0.4642,0.8187,0.4742,15.9,0.5266,25.2,-0.4,-0.1,-0.3,1.1,3.5,0.065,2
2014-15,redicjj01,JJ Redick,SG,30,LAC,78,78,30.885,16.372,2.141,1.756,0.5,0.103,1.218,0.4765,0.4367,0.5146,0.9015,0.5832,16.2,0.6215,21.0,1.3,2.9,-1.6,2.0,6.7,0.133,9
2014-15,dragigo01,Goran Dragić,PG,28,2TM,78,78,33.846,16.346,3.513,4.487,1.0,0.192,2.218,0.501,0.3475,0.5545,0.7735,0.5459,17.4,0.5769,21.8,0.8,1.6,-0.8,1.8,6.8,0.124,7
2014-15,morrima02,Markieff Morris,PF,25,PHO,82,82,31.476,15.341,6.171,2.341,1.232,0.476,2.073,0.4655,0.3184,0.494,0.7629,0.4914,15.8,0.5233,23.3,-0.3,-0.5,0.2,1.1,4.6,0.086,4
2014-15,lowryky01,Kyle Lowry,PG,28,TOR,70,70,34.486,17.771,4.686,6.757,1.557,0.186,2.471,0.4123,0.3376,0.4571,0.8077,0.4756,19.3,0.527,25.4,3.0,3.2,-0.1,3.1,7.1,0.141,9
2014-15,willilo02,Lou Williams,SG,28,TOR,80,0,25.2,15.525,1.887,2.05,1.1,0.125,1.262,0.4041,0.34,0.4636,0.8608,0.486,19.9,0.5636,27.0,2.6,3.5,-0.9,2.3,6.6,0.157,10
2014-15,lopezbr01,Brook Lopez,C,26,BRK,72,44,29.167,17.167,7.431,0.694,0.597,1.75,1.444,0.5127,0.1,0.5169,0.8139,0.5132,22.7,0.558,26.3,1.2,1.8,-0.7,1.6,7.0,0.16,7
2014-15,loveke01,Kevin Love,PF,26,CLE,75,75,33.76,16.373,9.747,2.24,0.68,0.52,1.627,0.4338,0.3673,0.4804,0.8037,0.5095,18.8,0.5616,21.7,2.7,3.2,-0.4,3.0,8.7,0.165,7
2014-15,millspa01,Paul Millsap,PF,29,ATL,73,73,32.74,16.685,7.808,3.055,1.781,0.945,2.274,0.4763,0.3565,0.5126,0.7567,0.5177,20.0,0.5648,23.8,3.4,1.7,1.7,3.3,8.3,0.167,9
2014-15,derozde01,DeMar DeRozan,SG,25,TOR,60,60,35.0,20.067,4.617,3.5,1.217,0.183,2.283,0.4131,0.2841,0.4257,0.8318,0.4258,17.4,0.5098,28.4,-0.9,0.5,-1.4,0.6,4.0,0.091,6
2014-15,favorde01,Derrick Favors,PF,23,UTA,74,74,30.811,16.041,8.203,1.514,0.811,1.662,1.635,0.5251,0.1667,0.5274,0.6687,0.5256,21.8,0.5578,23.8,2.5,1.9,0.6,2.6,8.3,0.175,5
2014-15,greenje02,Jeff Green,SF,28,2TM,78,70,31.462,14.974,4.205,1.718,0.679,0.436,1.385,0.4302,0.3322,0.4726,0.8328,0.4804,14.4,0.5342,21.9,-0.2,0.5,-0.7,1.2,5.2,0.102,8
2014-15,harrito02,Tobias Harris,SF,22,ORL,68,63,34.838,17.118,6.324,1.824,1.015,0.529,1.691,0.4658,0.364,0.5,0.7878,0.5116,16.7,0.5507,22.5,0.5,1.1,-0.6,1.5,4.8,0.097,3
2014-15,kanteen01,Enes Freedom,C,22,2TM,75,74,28.467,15.507,8.947,0.733,0.48,0.387,1.933,0.5194,0.3556,0.5277,0.7821,0.528,20.3,0.564,24.7,-0.9,1.6,-2.5,0.6,6.4,0.144,4
2014-15,teaguje01,Jeff Teague,PG,26,ATL,73,72,30.521,15.918,2.521,7.027,1.712,0.425,2.808,0.46,0.343,0.4956,0.8621,0.5,20.6,0.5655,25.3,2.9,2.7,0.3,2.8,7.7,0.166,6
2014-15,horfoal01,Al Horford,C,28,ATL,76,76,30.5,15.211,7.158,3.211,0.895,1.289,1.316,0.5378,0.3056,0.5468,0.7589,0.5435,21.4,0.5628,22.2,4.1,2.6,1.5,3.6,8.7,0.18,8
2014-15,johnsjo02,Joe Johnson,SG,33,BRK,80,80,34.888,14.425,4.8,3.65,0.738,0.175,1.712,0.4351,0.3591,0.4724,0.8011,0.4941,14.1,0.5234,20.3,-0.1,0.7,-0.8,1.3,4.1,0.071,14
2014-15,lawsoty01,Ty Lawson,PG,27,DEN,75,75,35.533,15.24,3.12,9.6,1.227,0.12,2.467,0.4363,0.3415,0.4632,0.73,0.4741,18.5,0.5264,20.6,2.2,3.0,-0.9,2.8,7.0,0.126,6
2014-15,randoza01,Zach Randolph,PF,33,MEM,71,71,32.451,16.099,10.521,2.155,0.972,0.197,2.197,0.4871,0.35,0.4901,0.7651,0.4909,19.5,0.5376,24.3,1.3,1.4,-0.1,1.9,7.2,0.15,14
2014-15,drumman01,Andre Drummond,C,21,DET,82,82,30.512,13.78,13.463,0.671,0.89,1.866,1.463,0.514,0.0,0.5151,0.389,0.514,21.4,0.5037,22.0,-0.1,0.6,-0.7,1.2,7.7,0.148,3
2014-15,jacksre01,Reggie Jackson,PG,24,2TM,77,40,29.455,14.506,4.247,6.0,0.805,0.117,2.416,0.4337,0.2988,0.4768,0.8303,0.4699,17.2,0.5115,24.6,1.1,1.8,-0.6,1.8,4.9,0.104,4
2014-15,conlemi01,Mike Conley,PG,27,MEM,70,70,31.786,15.814,2.986,5.357,1.271,0.2,2.229,0.4456,0.3863,0.4727,0.8594,0.5062,18.6,0.5582,23.7,2.8,2.6,0.2,2.7,6.8,0.147,8
2014-15,thomais02,Isaiah Thomas,PG,25,2TM,67,1,25.761,16.433,2.284,4.239,0.851,0.075,2.134,0.4203,0.3728,0.4568,0.8678,0.5013,20.6,0.5794,27.8,3.2,4.1,-0.9,2.3,6.1,0.17,4
2014-15,monrogr01,Greg Monroe,PF,24,DET,69,57,30.971,15.913,10.203,2.058,1.13,0.493,2.159,0.4959,,0.4959,0.75,0.4959,21.2,0.5485,23.9,2.0,2.0,0.0,2.1,6.8,0.153,5
2014-15,chandwi01,Wilson Chandler,SF,27,DEN,78,75,31.679,13.91,6.09,1.718,0.744,0.372,1.41,0.4287,0.3424,0.4903,0.7746,0.5,13.2,0.5229,20.1,-0.6,0.2,-0.7,0.9,3.6,0.07,8
2014-15,jeffeal01,Al Jefferson,C,30,CHO,65,61,30.646,16.646,8.431,1.738,0.723,1.292,1.046,0.4812,0.4,0.4816,0.6545,0.4822,19.7,0.4997,26.3,1.6,0.9,0.7,1.8,4.7,0.113,11
2014-15,walkeke02,Kemba Walker,PG,24,CHO,62,58,34.177,17.339,3.548,5.129,1.435,0.5,1.613,0.3853,0.3036,0.418,0.8269,0.4286,17.6,0.4862,25.9,2.3,1.7,0.6,2.3,4.5,0.102,4
2014-15,bradlav01,Avery Bradley,SG,24,BOS,77,77,31.532,13.909,3.13,1.753,1.065,0.195,1.416,0.4289,0.3523,0.4697,0.79,0.4901,11.5,0.5071,21.0,-2.2,-1.5,-0.6,-0.1,2.5,0.049,5
2014-15,youngth01,Thaddeus Young,PF,26,2TM,76,68,32.026,14.092,5.408,2.276,1.632,0.329,1.539,0.4659,0.3304,0.4842,0.655,0.4855,15.7,0.5071,21.5,-0.1,0.0,-0.2,1.1,3.1,0.061,8
2014-15,duncati01,Tim Duncan,C,38,SAS,77,77,28.922,13.896,9.143,2.987,0.818,1.961,1.701,0.5116,0.2857,0.5135,0.7395,0.5128,22.6,0.5597,22.2,5.1,2.3,2.8,4.0,9.6,0.207,18
2014-15,knighbr03,Brandon Knight,PG,23,2TM,63,61,32.302,16.984,3.873,5.238,1.429,0.159,3.0,0.4223,0.3894,0.4409,0.8744,0.4927,17.1,0.5425,25.9,1.6,1.9,-0.3,1.9,4.5,0.106,4
2014-15,leonaka01,Kawhi Leonard,SF,23,SAS,64,64,31.766,16.516,7.203,2.516,2.312,0.75,1.516,0.4793,0.349,0.519,0.8016,0.5201,22.0,0.5665,23.0,5.9,2.8,3.1,4.1,8.6,0.203,4
2014-15,middlkh01,Khris Middleton,SF,23,MIL,79,58,30.101,13.354,4.392,2.304,1.544,0.139,1.43,0.4672,0.4067,0.4942,0.859,0.5299,15.6,0.5626,19.9,1.6,0.5,1.1,2.2,6.7,0.135,3
2014-15,arizatr01,Trevor Ariza,SF,29,HOU,82,82,35.732,12.78,5.598,2.549,1.854,0.207,1.72,0.4022,0.3495,0.4845,0.8531,0.5088,12.7,0.5386,16.5,1.0,-0.1,1.1,2.2,6.6,0.108,11
2014-15,caldwke01,Kentavious Caldwell-Pope,SG,21,DET,82,82,31.549,12.72,3.11,1.329,1.134,0.22,1.146,0.4012,0.3446,0.4489,0.6962,0.4799,11.2,0.5007,19.5,-1.7,-1.3,-0.4,0.2,2.8,0.052,2
2014-15,parsoch01,Chandler Parsons,SF,26,DAL,66,66,33.121,15.712,4.894,2.439,1.045,0.288,1.455,0.462,0.3804,0.5207,0.7202,0.5416,16.3,0.5673,20.6,1.6,2.0,-0.4,2.0,5.5,0.121,4
2014-15,afflaar01,Arron Afflalo,SG,29,2TM,78,72,32.077,13.269,3.167,1.654,0.526,0.09,1.487,0.4242,0.3544,0.4664,0.8434,0.491,10.7,0.5329,19.0,-2.5,-1.4,-1.1,-0.3,2.6,0.05,8
2014-15,antetgi01,Giannis Antetokounmpo,SG,20,MIL,81,71,31.37,12.716,6.691,2.556,0.901,1.049,2.136,0.491,0.1591,0.5109,0.7406,0.4955,14.8,0.5522,19.6,0.0,-1.2,1.2,1.2,6.2,0.117,2
2014-15,smithjo03,Josh Smith,PF,29,2TM,83,35,27.711,12.373,6.386,3.337,1.048,1.398,2.482,0.4195,0.3158,0.4506,0.498,0.4559,14.9,0.4672,24.8,0.7,-0.6,1.2,1.6,2.3,0.048,11
2014-15,crawfja01,Jamal Crawford,SG,34,LAC,64,4,26.609,15.781,1.938,2.469,0.922,0.219,1.438,0.3957,0.3269,0.4484,0.9008,0.4666,16.6,0.5316,27.6,0.7,1.9,-1.2,1.2,3.6,0.101,15
2014-15,denglu01,Luol Deng,SF,29,MIA,72,72,33.625,13.986,5.222,1.931,0.903,0.306,1.5,0.4689,0.3545,0.5132,0.761,0.5184,15.5,0.561,19.5,0.0,1.1,-1.1,1.2,5.4,0.107,11
2014-15,gortama01,Marcin Gortat,C,30,WAS,82,82,29.915,12.207,8.744,1.183,0.598,1.341,1.22,0.5665,0.0,0.5687,0.7029,0.5665,18.2,0.5874,17.6,1.5,0.6,0.9,2.1,8.6,0.168,7
2014-15,mclembe01,Ben McLemore,SG,21,SAC,82,82,32.561,12.146,2.939,1.707,0.939,0.232,1.683,0.4368,0.3581,0.5068,0.8125,0.5211,10.4,0.5525,17.2,-2.2,-1.3,-0.9,-0.2,2.5,0.045,2
2014-15,parketo01,Tony Parker,PG,32,SAS,68,68,28.721,14.353,1.897,4.926,0.647,0.029,2.147,0.4856,0.427,0.4926,0.7831,0.5084,15.9,0.5392,24.5,-1.3,0.1,-1.4,0.3,4.1,0.101,14
2014-15,burketr01,Trey Burke,PG,22,UTA,76,43,30.105,12.803,2.684,4.316,0.855,0.197,1.632,0.3682,0.3179,0.4,0.7517,0.4299,12.6,0.4552,23.9,-1.4,-0.1,-1.3,0.3,2.4,0.05,2
2014-15,hendege02,Gerald Henderson,SG,27,CHO,80,72,28.938,12.113,3.413,2.575,0.637,0.275,1.375,0.4368,0.3309,0.4571,0.8479,0.4634,13.2,0.5141,20.7,-1.4,-1.3,0.0,0.4,3.6,0.075,6
2014-15,anthoca01,Carmelo Anthony,SF,30,NYK,40,40,35.7,24.15,6.6,3.05,1.0,0.425,2.225,0.4442,0.3408,0.4737,0.7975,0.482,21.5,0.5306,32.2,3.0,4.9,-1.9,1.8,2.9,0.097,12
2014-15,cartemi01,Michael Carter-Williams,PG,23,2TM,66,63,32.561,14.636,5.348,6.697,1.682,0.455,3.833,0.3961,0.2353,0.4282,0.6942,0.4157,14.1,0.4613,26.7,-1.1,-1.3,0.3,0.5,0.8,0.018,2
2014-15,willima01,Mo Williams,PG,32,2TM,68,33,29.118,14.176,2.559,6.235,0.676,0.206,2.529,0.3965,0.342,0.4336,0.8717,0.4657,15.4,0.5115,25.2,-0.8,1.5,-2.3,0.6,2.1,0.051,12
2014-15,valanjo01,Jonas Valančiūnas,C,22,TOR,80,80,26.2,12.037,8.662,0.487,0.412,1.188,1.363,0.5721,0.0,0.573,0.7862,0.5721,20.6,0.6225,19.1,0.5,1.4,-0.9,1.3,8.2,0.188,3
2014-15,bealbr01,Bradley Beal,SG,21,WAS,63,59,33.444,15.27,3.825,3.079,1.206,0.286,1.952,0.4266,0.4093,0.4341,0.7831,0.4888,14.0,0.5205,22.5,0.1,-0.1,0.2,1.1,3.7,0.084,3
2014-15,jackja01,Jarrett Jack,PG,31,BRK,80,27,28.012,11.963,3.062,4.662,0.938,0.163,2.388,0.4394,0.2671,0.4769,0.8811,0.4633,14.6,0.5219,22.6,-1.1,-0.4,-0.7,0.5,2.6,0.056,10
2014-15,matthwe02,Wesley Matthews,SG,28,POR,60,60,33.733,15.933,3.7,2.317,1.283,0.167,1.35,0.4481,0.3888,0.5342,0.7517,0.5632,16.1,0.5859,19.8,3.1,2.0,1.1,2.6,6.2,0.147,6
2014-15,brookaa01,Aaron Brooks,PG,30,CHI,82,21,22.988,11.634,2.024,3.183,0.659,0.183,1.915,0.4211,0.3866,0.4425,0.8333,0.4951,14.4,0.5338,25.0,-0.8,0.3,-1.1,0.5,3.3,0.084,8
2014-15,farieke01,Kenneth Faried,PF,25,DEN,75,71,27.813,12.613,8.907,1.187,0.827,0.76,1.573,0.5068,0.125,0.511,0.691,0.5075,18.4,0.5483,20.3,-0.1,0.6,-0.7,1.0,5.6,0.129,4
2014-15,greenda02,Danny Green,SG,27,SAS,81,80,28.543,11.679,4.235,1.951,1.247,1.074,1.148,0.4363,0.4179,0.4662,0.874,0.5657,16.5,0.5958,17.5,4.6,2.6,2.0,3.8,7.8,0.162,6
2014-15,jordade01,DeAndre Jordan,C,26,LAC,82,82,34.39,11.537,14.951,0.744,0.988,2.232,1.329,0.7097,0.25,0.7132,0.397,0.7107,21.0,0.6381,13.6,2.9,2.2,0.7,3.5,12.8,0.218,7
2014-15,covinro01,Robert Covington,SF,24,PHI,70,49,27.943,13.471,4.514,1.5,1.386,0.443,1.829,0.3955,0.3744,0.4258,0.8203,0.506,14.7,0.5537,21.8,0.7,0.3,0.4,1.3,4.0,0.098,1
2014-15,milescj01,C.J. Miles,SG,27,IND,70,40,26.3,13.457,3.057,1.071,0.857,0.371,1.043,0.3978,0.3453,0.4593,0.8075,0.4909,14.1,0.5246,23.9,0.9,0.8,0.0,1.3,3.6,0.094,10
2014-15,waitedi01,Dion Waiters,SG,23,2TM,80,23,27.6,11.75,2.4,2.038,1.125,0.263,1.413,0.3964,0.2967,0.4314,0.6802,0.435,10.9,0.46,22.5,-3.3,-2.5,-0.8,-0.7,1.1,0.024,3
2014-15,boshch01,Chris Bosh,C,30,MIA,44,44,35.364,21.091,7.045,2.159,0.932,0.568,2.159,0.4604,0.375,0.4853,0.7716,0.5027,19.8,0.5478,28.4,1.3,2.5,-1.3,1.3,3.6,0.111,12
2014-15,greendr01,Draymond Green,PF,24,GSW,79,79,31.519,11.658,8.19,3.684,1.557,1.253,1.684,0.4431,0.3374,0.5229,0.66,0.5157,16.4,0.5399,17.2,3.5,0.7,2.8,3.5,8.5,0.164,3
2014-15,ibakase01,Serge Ibaka,PF,25,OKC,64,64,33.062,14.328,7.797,0.859,0.469,2.422,1.516,0.4758,0.3756,0.5112,0.8364,0.5248,16.6,0.5495,18.9,0.9,0.5,0.4,1.6,5.6,0.127,6
2014-15,breweco01,Corey Brewer,SF,28,2TM,80,17,26.087,11.463,3.712,2.163,1.425,0.237,1.637,0.4261,0.2681,0.4912,0.7434,0.4652,13.9,0.5069,21.6,-1.0,-1.2,0.2,0.5,3.1,0.071,8
2014-15,korveky01,Kyle Korver,SG,33,ATL,75,75,32.24,12.147,4.053,2.613,0.693,0.56,1.427,0.4867,0.4922,0.4702,0.8983,0.6708,14.8,0.6987,14.4,2.8,2.4,0.4,3.0,7.5,0.149,12
2014-15,rosede01,Derrick Rose,PG,26,CHI,51,51,30.0,17.725,3.157,4.922,0.706,0.314,3.157,0.4048,0.2804,0.4645,0.8128,0.4503,15.9,0.4928,31.7,-0.6,1.6,-2.2,0.6,1.2,0.038,7
2014-15,stuckro01,Rodney Stuckey,PG,28,IND,71,36,26.394,12.62,3.493,3.085,0.789,0.141,1.662,0.4403,0.3901,0.4519,0.8194,0.4768,15.4,0.5277,23.4,0.3,0.1,0.2,1.1,4.0,0.102,8
2014-15,greenge01,Gerald Green,SG,29,PHO,74,4,19.541,11.946,2.514,1.23,0.568,0.162,1.405,0.4165,0.354,0.4783,0.825,0.5045,15.4,0.532,28.4,-0.3,1.2,-1.5,0.6,1.9,0.063,9
2014-15,willide01,Deron Williams,PG,30,BRK,68,55,31.088,13.0,3.485,6.588,0.941,0.25,2.265,0.3865,0.3671,0.3951,0.834,0.4429,15.7,0.504,22.3,0.2,1.1,-0.9,1.2,3.6,0.082,10
2014-15,carrode01,DeMarre Carroll,SF,28,ATL,70,69,31.271,12.614,5.314,1.686,1.343,0.243,1.071,0.487,0.3947,0.5673,0.7017,0.5789,15.9,0.6026,16.9,1.7,1.2,0.4,2.0,7.0,0.153,6
2014-15,piercpa01,Paul Pierce,SF,37,WAS,73,73,26.219,11.89,4.027,1.973,0.63,0.329,1.26,0.4466,0.3894,0.4958,0.781,0.5366,15.2,0.5799,19.9,1.5,1.2,0.3,1.7,5.5,0.138,16
2014-15,bassbr01,Brandon Bass,PF,29,BOS,82,43,23.524,10.561,4.854,1.268,0.5,0.39,1.012,0.5037,0.2812,0.5146,0.7897,0.5102,16.3,0.5572,19.5,0.0,0.5,-0.5,1.0,5.3,0.132,10
2014-15,motiedo01,Donatas Motiejūnas,PF,24,HOU,71,62,28.69,12.042,5.93,1.831,0.789,0.479,1.732,0.5043,0.3684,0.5362,0.6024,0.5393,14.4,0.553,19.1,-0.5,-0.4,-0.1,0.8,4.7,0.111,3
2014-15,smithjr01,J.R. Smith,SG,29,2TM,70,51,29.714,12.1,3.114,2.786,1.171,0.314,1.386,0.4172,0.3826,0.462,0.75,0.5252,13.6,0.5383,19.3,0.7,0.7,0.0,1.5,3.7,0.085,11
2014-15,morrima03,Marcus Morris,PF,25,PHO,81,35,25.247,10.432,4.753,1.642,0.778,0.198,0.901,0.4338,0.3578,0.4867,0.6283,0.5072,13.7,0.5199,19.0,0.1,0.1,0.0,1.1,4.0,0.094,4
2014-15,hilljo01,Jordan Hill,C,27,LAL,70,57,26.771,12.014,7.943,1.471,0.486,0.743,1.514,0.4595,0.2727,0.4621,0.7381,0.4614,16.2,0.4942,22.7,-2.2,-0.6,-1.6,-0.1,2.2,0.056,6
2014-15,boozeca01,Carlos Boozer,PF,33,LAL,71,26,23.831,11.775,6.789,1.338,0.577,0.169,1.296,0.4993,,0.4993,0.6267,0.4993,16.4,0.5167,23.7,-1.7,-0.5,-1.2,0.1,2.2,0.062,
2014-15,anderry01,Ryan Anderson,PF,26,NOP,61,5,27.459,13.656,4.836,0.902,0.541,0.328,1.016,0.3992,0.3398,0.4568,0.8543,0.4829,15.6,0.5236,23.4,-0.3,1.8,-2.1,0.7,3.5,0.1,7
2014-15,mirotni01,Nikola Mirotić,PF,23,CHI,82,3,20.171,10.159,4.927,1.183,0.659,0.659,1.085,0.4054,0.3163,0.4952,0.8028,0.4848,17.9,0.5561,22.8,2.3,1.4,1.0,1.8,5.7,0.165,1
2014-15,zellety01,Tyler Zeller,C,25,BOS,82,59,21.11,10.159,5.671,1.378,0.22,0.634,0.927,0.5493,,0.5493,0.8226,0.5493,18.9,0.5943,19.6,0.9,1.0,0.0,1.3,6.5,0.18,3
2014-15,linje01,Jeremy Lin,PG,26,LAL,74,30,25.77,11.243,2.649,4.581,1.108,0.432,2.243,0.4235,0.3693,0.4435,0.7948,0.4732,15.6,0.5389,21.9,-0.4,0.1,-0.5,0.8,2.7,0.068,5
2014-15,barneha02,Harrison Barnes,SF,22,GSW,82,82,28.268,10.085,5.524,1.415,0.744,0.232,0.866,0.4817,0.4047,0.5193,0.72,0.548,13.4,0.5727,14.9,0.1,0.2,-0.1,1.2,6.7,0.139,3
2014-15,gordoer01,Eric Gordon,SG,26,NOP,61,60,33.082,13.41,2.607,3.754,0.82,0.23,2.0,0.4107,0.4476,0.3799,0.8045,0.5122,12.7,0.5435,19.8,-1.0,0.2,-1.2,0.5,2.9,0.069,7
