player_id,player_name,deal_date,deal_year,team,years,signed_via,deal_type,fa_status,aav_m,salary_cap_m,aav_cap_share,log_aav_cap_share,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,pos,age_at_signing,height_inches,weight_lb,years_pro,draft_year,incumbent,player_option,team_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_team,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_market_size,prior_team_metro_pop_m,team_big_market,team_market_size,team_metro_pop_m,team_dma_rank,team_tv_homes_m,cba_regime
antetth01,Thanasis Antetokounmpo,"Aug 13, 2021",2021,MIL,2,free_agency,standard,UFA,1.805,112.414,0.016057,-4.131628,1,57,2.912,9.667,10.3,-3.5,-0.2,0.7,0.061,15.3,0.5235,0.807,2.175,0.175,0.386,0.754,3,79.0,2.87,8.68,-0.2,0.9,-0.2,0.9,SF,29,79,219,5,2014,1,1,,0.25,0,1,5.57,5.8,5.89,46.0,1.0,1.0,-24.084,126.409,6.815,15,MIL,5.57,5.8,5.89,46.0,1.0,1.0,-24.084,126.409,6.815,15,0,Small,1.586,0,Small,1.586,38,0.9449,cba_2017
anthoca01,Carmelo Anthony,"Jul 15, 2014",2014,NYK,5,free_agency,standard,UFA,24.82,63.065,0.393562,-0.932516,1,77,27.429,38.727,24.4,5.0,5.3,10.7,0.172,32.4,0.5614,3.143,8.078,0.662,1.234,2.571,9,633.0,26.34,36.71,27.5,72.1,11.9,26.4,PF,30,79,238,11,2003,1,0,,0.35,0,1,,,,,,,,,,,NYK,,,,,,,,,,,1,Large,19.113,1,Large,19.113,1,7.49451,pre_2017
anthoco01,Cole Anthony,"Oct 23, 2023",2023,ORL,3,extension,extension,,13.033,140.588,0.092706,-2.378323,1,60,13.017,25.867,16.0,1.3,1.3,3.7,0.114,21.5,0.5702,3.917,4.8,0.517,0.617,1.517,3,172.0,14.23,28.4,1.3,5.3,1.3,5.3,PG,23,74,185,3,2020,1,0,,0.25,0,0,-2.39,-2.6,-2.56,34.0,0.0,0.0,-16.146,99.162,25.994,15,ORL,-2.39,-2.6,-2.56,34.0,0.0,0.0,-16.146,99.162,25.994,15,0,Medium,2.673,0,Medium,2.673,15,1.90242,cba_2023
anunoog01,OG Anunoby,"Dec 21, 2020",2020,TOR,4,extension,extension,,18.0,112.414,0.160122,-1.831817,1,69,10.623,29.942,13.2,1.2,1.7,5.7,0.132,14.3,0.6,1.565,5.275,0.652,1.391,1.145,3,210.0,7.81,23.33,2.1,10.7,2.1,10.7,SF,23,79,240,3,2017,1,1,,0.25,0,1,5.97,6.1,6.24,53.0,1.0,0.0,-33.161,123.954,1.2,15,TOR,5.97,6.1,6.24,53.0,1.0,0.0,-33.161,123.954,1.2,15,1,Large,6.202,1,Large,6.202,,,cba_2017
anunoog01,OG Anunoby,"Jul 06, 2024",2024,NYK,5,free_agency,standard,UFA,42.5,140.588,0.302302,-1.19633,1,50,14.66,34.04,12.8,-0.6,0.6,2.6,0.073,17.6,0.5948,2.14,4.16,0.72,1.36,1.62,7,418.0,11.96,29.06,6.5,24.8,3.2,11.0,SF,27,79,240,7,2017,1,1,,0.3,0,0,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15,NYK,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15,1,Large,19.113,1,Large,19.113,1,7.49451,cba_2023
arcidry01,Ryan Arcidiacono,"Jul 14, 2016",2016,SAS,2,free_agency,standard,,0.72,94.143,0.007648,-4.873319,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,75,195,0,,1,0,,,0,1,10.28,11.3,10.63,67.0,1.0,0.0,-17.595,85.193,2.402,15,SAS,10.28,11.3,10.63,67.0,1.0,0.0,-17.595,85.193,2.402,15,0,Small,2.602,0,Small,2.602,31,1.0964,pre_2017
arcidry01,Ryan Arcidiacono,"Jul 11, 2019",2019,CHI,2,free_agency,standard,RFA,3.0,109.14,0.027488,-3.594019,1,81,6.716,24.21,11.6,-1.9,0.1,3.7,0.091,11.7,0.5876,3.321,2.704,0.049,0.802,0.778,2,105.0,5.64,21.57,-0.1,4.0,-0.1,4.0,PG,25,75,195,2,,1,0,,0.25,0,1,-8.32,-8.4,-8.41,22.0,0.0,0.0,-10.145,93.01,19.004,15,CHI,-8.32,-8.4,-8.41,22.0,0.0,0.0,-10.145,93.01,19.004,15,1,Large,9.441,1,Large,9.441,3,3.65475,cba_2017
arizatr01,Trevor Ariza,"Jul 13, 2014",2014,WAS,4,sign_and_trade,standard,UFA,8.0,63.065,0.126853,-2.064724,1,77,14.377,35.364,15.8,2.3,3.0,8.0,0.141,17.8,0.5901,2.481,6.169,0.26,1.636,1.714,9,552.0,10.27,28.25,12.9,32.1,5.7,13.3,SF,29,80,215,10,2004,,0,,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Large,6.385,8,2.63064,pre_2017
arizatr01,Trevor Ariza,"Jul 07, 2019",2019,SAC,2,free_agency,standard,UFA,12.5,109.14,0.114532,-2.166903,1,69,12.507,34.043,12.1,-1.3,0.4,2.5,0.051,16.6,0.5339,3.652,5.377,0.304,1.319,1.536,14,931.0,11.09,30.91,20.8,57.9,4.0,13.8,SF,34,80,215,15,2004,0,0,,0.35,0,0,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15,WAS,-3.3,-2.8,-2.9,32.0,0.0,0.0,-24.722,115.804,7.697,15,1,Large,6.385,0,Small,2.453,20,1.49792,cba_2017
arthuda01,Darrell Arthur,"Aug 07, 2015",2015,DEN,2,free_agency,standard,UFA,2.875,70.0,0.041071,-3.192443,1,58,6.586,17.034,11.5,-1.7,0.1,0.9,0.044,20.0,0.4659,0.983,2.948,0.448,0.828,0.81,6,373.0,6.54,17.83,-0.9,9.1,-0.4,3.3,PF,27,81,235,7,2008,1,0,,0.3,0,1,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,DEN,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,pre_2017
asikom01,Ömer Aşık,"Jul 09, 2015",2015,NOP,5,free_agency,standard,UFA,11.6,70.0,0.165714,-1.79749,1,76,7.329,26.079,15.5,-1.2,0.4,5.0,0.121,14.0,0.545,0.947,9.842,0.711,0.382,1.25,5,354.0,5.94,20.83,1.2,18.2,0.8,12.9,C,29,84,255,5,2008,1,0,,0.25,0,0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14,NOP,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14,0,Small,1.29,0,Small,1.29,50,0.67279,pre_2017
augusdj01,D.J. Augustin,"Jul 15, 2014",2014,DET,2,free_agency,standard,UFA,3.0,63.065,0.04757,-3.045554,1,71,13.099,27.31,16.2,1.4,1.7,6.2,0.153,22.4,0.5685,4.408,1.831,0.042,0.746,1.761,6,429.0,10.15,24.97,5.2,23.6,2.0,9.5,PG,27,71,183,6,2008,1,0,,0.25,0,0,,,,,,,,,,,DET,,,,,,,,,,,0,Medium,4.365,0,Medium,4.365,14,1.94075,pre_2017
augusdj01,D.J. Augustin,"Jul 07, 2016",2016,ORL,4,free_agency,standard,UFA,7.25,94.143,0.077011,-2.563813,1,62,7.532,19.0,13.9,-0.4,0.4,2.6,0.106,18.0,0.5747,3.194,1.532,0.065,0.613,1.355,8,573.0,9.77,24.17,6.0,29.6,2.5,12.2,PG,29,71,183,8,2008,0,0,,0.3,0,0,-1.68,-1.7,-1.62,35.0,0.0,0.0,5.537,61.109,3.354,15,DEN,-2.81,-3.3,-3.1,33.0,0.0,0.0,-1.449,60.187,11.262,15,0,Medium,3.038,0,Medium,2.673,15,1.90242,pre_2017
augusdj01,D.J. Augustin,"Nov 25, 2020",2020,MIL,3,free_agency,standard,UFA,7.0,109.14,0.064138,-2.746721,1,57,10.509,24.912,14.0,-1.6,0.2,2.9,0.098,19.1,0.554,4.596,2.14,0.018,0.596,1.509,12,864.0,9.87,24.12,8.0,44.7,2.4,13.9,PG,33,71,183,12,2008,0,0,,0.35,0,0,9.41,9.5,10.08,56.0,1.0,0.0,-21.09,120.509,9.721,15,ORL,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15,0,Medium,2.673,0,Small,1.586,38,0.9449,cba_2017
avdijde01,Deni Avdija,"Oct 22, 2023",2023,WAS,4,extension,extension,,13.75,140.588,0.097804,-2.324795,1,76,9.171,26.579,11.2,-2.3,-0.1,2.3,0.055,16.7,0.5348,2.776,6.408,0.382,0.855,1.618,3,212.0,8.13,24.82,-0.4,5.9,-0.4,5.9,SF,22,80,228,3,2020,1,0,,0.25,0,0,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15,WAS,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15,1,Large,6.385,1,Large,6.385,8,2.63064,cba_2023
aytonde01,Deandre Ayton,"Jul 18, 2022",2022,PHX,4,offer_sheet,standard,RFA,33.233,123.655,0.268752,-1.313967,1,58,17.19,29.534,21.9,2.8,2.1,7.3,0.205,21.4,0.6564,1.448,10.224,0.69,0.69,1.569,4,236.0,16.28,30.71,5.7,24.6,4.5,18.8,C,24,84,252,4,2018,1,0,,0.25,0,1,6.94,7.5,7.5,64.0,1.0,0.0,-21.328,129.977,3.765,15,PHX,6.94,7.5,7.5,64.0,1.0,0.0,-21.328,129.977,3.765,15,0,Large,5.059,0,Large,5.059,12,2.1982,cba_2017
aytonde01,Deandre Ayton,"Jul 06, 2025",2025,LAL,2,free_agency,standard,UFA,8.105,154.647,0.05241,-2.948664,1,40,14.4,30.15,17.7,-0.7,0.4,2.8,0.111,19.4,0.5825,1.6,10.15,0.975,0.775,1.725,7,398.0,16.44,30.83,8.6,37.5,2.9,12.9,C,27,84,252,7,2018,0,1,,0.3,0,1,1.45,1.2,1.22,50.0,1.0,0.0,-60.198,182.746,5.515,15,POR,-2.67,-3.0,-2.98,36.0,0.0,0.0,-36.26,165.519,1.568,15,0,Small,2.511,1,Large,12.901,2,5.83579,cba_2023
babbilu01,Luke Babbitt,"Jul 20, 2015",2015,NOP,2,free_agency,standard,UFA,1.165,70.0,0.016643,-4.095774,1,63,4.063,13.175,11.1,-0.4,0.3,1.6,0.093,12.4,0.6389,0.381,1.762,0.175,0.27,0.413,5,216.0,4.2,12.53,-0.0,3.3,0.3,3.0,SF,26,81,225,5,2010,1,0,,0.25,0,0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14,NOP,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14,0,Small,1.29,0,Small,1.29,50,0.67279,pre_2017
bacondw01,Dwayne Bacon,"Jul 06, 2017",2017,CHA,3,free_agency,standard,,1.27,99.093,0.012816,-4.357042,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,78,221,0,2017,1,0,,0.25,0,0,-0.07,0.2,0.2,36.0,0.0,0.0,-7.893,100.201,1.835,15,CHA,-0.07,0.2,0.2,36.0,0.0,0.0,-7.893,100.201,1.835,15,0,Small,2.66,0,Small,2.66,21,1.38202,cba_2017
bacondw01,Dwayne Bacon,"Nov 24, 2020",2020,ORL,2,free_agency,standard,UFA,1.75,109.14,0.016034,-4.133016,1,39,5.744,17.615,6.1,-6.8,-0.8,-0.8,-0.056,19.5,0.419,1.333,2.564,0.051,0.59,0.949,3,135.0,5.3,15.99,-1.6,0.3,-1.6,0.3,SG,25,78,221,3,2017,0,0,,0.25,0,0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15,CHA,-7.03,-7.0,-6.75,23.0,0.0,0.0,-18.173,96.23,26.402,13,0,Small,2.66,0,Medium,2.673,15,1.90242,cba_2017
baglema01,Marvin Bagley III,"Jul 06, 2022",2022,DET,3,free_agency,standard,RFA,12.5,123.655,0.101088,-2.291767,1,48,11.25,24.021,15.7,-2.3,-0.1,2.0,0.083,19.8,0.5505,0.75,7.042,0.375,0.458,0.812,4,166.0,13.59,25.1,-0.1,7.4,-0.5,3.8,PF,23,82,235,4,2018,1,0,,0.25,0,0,-7.36,-7.8,-7.72,23.0,0.0,0.0,-16.575,83.561,45.428,15,DET,-7.36,-7.8,-7.72,23.0,0.0,0.0,-16.575,83.561,45.428,15,0,Medium,4.365,0,Medium,4.365,14,1.94075,cba_2017
bakerro01,Ron Baker,"Aug 07, 2017",2017,NYK,2,free_agency,standard,UFA,4.435,99.093,0.044756,-3.106531,1,52,4.135,16.481,7.5,-4.7,-0.6,-0.1,-0.006,14.8,0.4557,2.058,1.885,0.154,0.654,1.077,1,52.0,4.13,16.48,-0.6,-0.1,-0.6,-0.1,SG,24,76,220,1,,1,0,,0.25,0,1,-3.87,-3.8,-3.67,31.0,0.0,0.0,-8.47,79.596,6.018,14,NYK,-3.87,-3.8,-3.67,31.0,0.0,0.0,-8.47,79.596,6.018,14,1,Large,19.113,1,Large,19.113,1,7.49451,cba_2017
ballla01,LaMelo Ball,"Jul 06, 2023",2023,CHA,5,extension,extension,,40.77,140.588,0.289996,-1.237887,1,36,23.278,35.222,17.9,2.4,1.4,1.8,0.068,30.0,0.5409,8.444,6.417,0.306,1.278,3.583,3,162.0,19.44,31.85,6.1,10.4,6.1,10.4,PG,22,79,180,3,2020,1,0,,0.35,1,0,-5.89,-6.1,-6.24,27.0,0.0,0.0,-22.395,104.845,19.828,15,CHA,-5.89,-6.1,-6.24,27.0,0.0,0.0,-22.395,104.845,19.828,15,0,Small,2.66,0,Small,2.66,21,1.38202,cba_2023
balllo01,Lonzo Ball,"Aug 08, 2021",2021,NOP,4,sign_and_trade,standard,RFA,20.0,112.414,0.177914,-1.726456,1,55,14.582,31.764,15.2,1.7,1.6,3.2,0.088,20.5,0.5507,5.745,4.782,0.564,1.491,2.236,4,217.0,11.71,32.14,4.8,9.2,3.5,7.2,PG,24,77,190,4,2017,1,0,,0.25,0,1,-0.2,-0.3,-0.29,31.0,0.0,0.0,-23.476,131.562,1.054,15,NOP,-0.2,-0.3,-0.29,31.0,0.0,0.0,-23.476,131.562,1.054,15,0,Small,1.29,0,Small,1.29,50,0.67279,cba_2017
balllo01,Lonzo Ball,"Feb 14, 2025",2025,CHI,2,extension,extension,,10.0,170.1117,0.058785,-2.83387,1,35,7.629,22.2,12.2,0.2,0.4,1.2,0.074,15.9,0.5238,3.286,3.371,0.486,1.343,1.171,6,287.0,11.37,31.23,6.6,12.6,0.4,1.2,PG,28,77,190,8,2017,1,0,,0.3,0,0,-1.83,-1.5,-1.56,39.0,0.0,0.0,-27.419,157.18,8.739,15,CHI,-1.83,-1.5,-1.56,39.0,0.0,0.0,-27.419,157.18,8.739,15,1,Large,9.441,1,Large,9.441,3,3.65475,cba_2023
bambamo01,Mo Bamba,"Jul 07, 2022",2022,ORL,2,free_agency,standard,UFA,10.3,123.655,0.083296,-2.485352,1,71,10.648,25.69,16.5,0.7,1.2,4.5,0.118,17.2,0.5823,1.197,8.056,1.662,0.535,1.085,4,226.0,7.73,18.55,2.2,10.5,2.1,8.8,C,24,84,231,4,2018,1,0,,0.25,0,0,-7.67,-8.0,-8.0,22.0,0.0,0.0,-14.578,110.992,7.019,15,ORL,-7.67,-8.0,-8.0,22.0,0.0,0.0,-14.578,110.992,7.019,15,0,Medium,2.673,0,Medium,2.673,15,1.90242,cba_2017
bambamo01,Mo Bamba,"Jul 08, 2026",2026,UTA,2,free_agency,standard,UFA,3.605,170.1117,0.021192,-3.854134,1,4,2.5,11.0,12.9,-8.0,-0.1,0.1,0.109,12.2,0.4545,0.25,5.5,0.75,0.0,0.5,8,368.0,6.71,16.74,2.9,15.8,0.2,3.1,C,28,84,231,8,2018,1,0,,0.3,0,0,-8.05,-8.2,-8.43,22.0,0.0,0.0,-18.47,147.149,25.968,15,UTA,-8.05,-8.2,-8.43,22.0,0.0,0.0,-18.47,147.149,25.968,15,0,Small,1.266,0,Small,1.266,28,1.16352,cba_2023
banchpa01,Paolo Banchero,"Jul 07, 2025",2025,ORL,5,extension,rookie-scale,,47.838,170.1117,0.281215,-1.268635,1,46,25.891,34.391,20.0,3.5,2.2,3.5,0.106,33.6,0.5512,4.761,7.5,0.609,0.783,2.957,3,198.0,22.38,34.4,4.8,11.2,4.8,11.2,PF,23,82,250,3,2022,1,1,,0.35,1,0,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,,15,ORL,-0.7,-0.2,-0.12,41.0,1.0,0.0,-12.371,152.959,,15,0,Medium,2.673,0,Medium,2.673,15,1.90242,cba_2023
banede01,Desmond Bane,"Jul 08, 2023",2023,MEM,5,extension,rookie-scale,,39.446,140.588,0.280579,-1.270901,1,58,21.5,31.741,19.1,3.5,2.5,5.8,0.151,26.1,0.6058,4.379,5.017,0.379,0.966,2.172,3,202.0,16.12,27.85,5.7,15.9,5.7,15.9,SG,25,78,215,3,2020,1,0,,0.25,0,0,3.6,3.9,3.94,51.0,1.0,0.0,-4.102,123.017,3.102,15,MEM,3.6,3.9,3.94,51.0,1.0,0.0,-4.102,123.017,3.102,15,0,Small,1.358,0,Small,1.358,51,0.6663,cba_2023
bantoda01,Dalano Banton,"Aug 13, 2021",2021,TOR,2,free_agency,standard,,1.245,112.414,0.011075,-4.503053,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,80,203,0,2021,1,0,,0.25,0,2,-0.54,-0.5,-0.47,27.0,0.0,0.0,-34.586,121.18,6.941,15,TOR,-0.54,-0.5,-0.47,27.0,0.0,0.0,-34.586,121.18,6.941,15,1,Large,6.202,1,Large,6.202,,,cba_2017
bantoda01,Dalano Banton,"Jul 17, 2023",2023,BOS,2,free_agency,standard,UFA,2.11,136.021,0.015512,-4.166121,1,31,4.581,9.0,14.9,-0.5,0.1,0.4,0.069,24.2,0.5051,1.161,1.452,0.419,0.419,0.581,2,95.0,3.65,10.26,-0.1,0.8,-0.1,0.8,PG,24,80,203,2,2021,0,0,,0.25,0,2,6.38,6.5,6.52,57.0,1.0,0.0,-53.141,176.703,0.093,15,TOR,1.59,1.5,1.48,41.0,0.0,0.0,-25.605,144.097,5.164,15,1,Large,6.202,1,Large,4.899,9,2.58446,cba_2023
barbole01,Leandro Barbosa,"Jul 19, 2016",2016,PHX,2,free_agency,standard,UFA,4.0,94.143,0.042489,-3.158521,1,68,6.368,15.868,11.7,-2.0,0.0,2.1,0.093,18.1,0.545,1.206,1.721,0.147,0.647,0.779,11,650.0,11.73,22.82,8.2,33.0,0.5,5.3,SG,34,75,194,13,2003,0,0,,0.35,0,0,-6.32,-6.8,-6.66,23.0,0.0,0.0,-3.444,63.389,10.054,14,GSW,10.38,10.7,10.76,73.0,1.0,0.0,-34.731,88.869,6.909,15,1,Large,4.749,0,Large,5.059,12,2.1982,pre_2017
bareajo01,J.J. Barea,"Jul 16, 2015",2015,DAL,4,free_agency,standard,UFA,4.0,70.0,0.057143,-2.862201,1,77,7.532,17.688,15.1,-0.3,0.6,2.7,0.095,21.2,0.5023,3.416,1.74,0.013,0.429,0.909,9,586.0,8.17,18.85,2.1,14.7,0.9,5.3,PG,31,70,180,9,,1,0,,0.3,0,0,3.36,3.1,2.9,50.0,1.0,0.0,-11.95,72.184,2.831,16,DAL,3.36,3.1,2.9,50.0,1.0,0.0,-11.95,72.184,2.831,16,1,Large,7.943,1,Large,7.943,4,3.26449,pre_2017
bargnan01,Andrea Bargnani,"Jul 12, 2015",2015,BKN,2,free_agency,standard,UFA,1.455,70.0,0.020786,-3.873489,1,29,14.828,27.069,16.6,-1.1,0.2,0.9,0.055,26.4,0.5269,1.586,4.379,0.931,0.069,1.448,9,504.0,15.02,30.1,2.0,18.6,-0.1,2.5,C,30,84,245,9,2006,1,0,,0.3,0,0,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15,BKN,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15,1,Large,19.113,1,Large,19.113,1,7.49451,pre_2017
barneha02,Harrison Barnes,"Jul 07, 2016",2016,DAL,4,offer_sheet,maximum,UFA,23.6,94.143,0.250682,-1.383568,1,66,11.727,30.939,12.3,-1.3,0.3,4.9,0.115,15.9,0.5593,1.773,4.924,0.152,0.621,0.864,4,307.0,10.06,28.08,1.8,17.6,1.7,14.8,SF,24,79,225,4,2012,0,0,,0.25,0,1,-0.02,-0.3,-0.3,42.0,1.0,0.0,-4.044,71.199,1.898,15,GSW,10.38,10.7,10.76,73.0,1.0,0.0,-34.731,88.869,6.909,15,1,Large,4.749,1,Large,7.943,4,3.26449,pre_2017
barneha02,Harrison Barnes,"Jul 08, 2019",2019,SAC,4,free_agency,standard,UFA,21.25,109.14,0.194704,-1.636275,1,77,16.429,32.896,12.8,-1.4,0.4,3.6,0.068,20.9,0.5503,1.494,4.688,0.169,0.649,1.273,7,540.0,13.56,30.73,4.0,29.6,2.2,12.0,PF,27,79,225,7,2012,1,0,,0.3,0,0,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15,SAC,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15,0,Small,2.453,0,Small,2.453,20,1.49792,cba_2017
barneha02,Harrison Barnes,"Jun 29, 2023",2023,SAC,3,extension,extension,,18.0,140.588,0.128034,-2.055462,1,82,15.0,32.463,14.1,-1.0,0.7,6.5,0.117,17.1,0.6322,1.561,4.463,0.122,0.695,1.049,11,829.0,14.23,31.87,7.7,51.2,3.2,17.0,PF,31,79,225,11,2012,1,0,,0.35,0,0,2.3,2.6,2.65,48.0,1.0,0.0,-31.16,134.31,2.919,15,SAC,2.3,2.6,2.65,48.0,1.0,0.0,-31.16,134.31,2.919,15,0,Small,2.453,0,Small,2.453,20,1.49792,cba_2023
barnema02,Matt Barnes,"Jul 09, 2016",2016,SAC,2,free_agency,standard,UFA,6.125,94.143,0.065061,-2.732436,1,76,9.974,28.816,11.7,-0.9,0.6,2.6,0.057,17.9,0.5028,2.145,5.526,0.75,1.026,1.592,11,774.0,8.69,24.23,10.6,39.9,2.4,10.4,SF,36,79,226,12,2002,0,0,,0.35,0,0,-2.32,-2.4,-2.48,33.0,0.0,0.0,-2.671,71.734,0.938,15,MEM,-2.14,-2.4,-2.24,42.0,1.0,0.0,-15.477,76.017,7.365,16,0,Small,1.358,0,Small,2.453,20,1.49792,pre_2017
barnesc01,Scottie Barnes,"Jul 08, 2024",2024,TOR,5,extension,rookie-scale,,44.846,154.647,0.289989,-1.237911,1,60,19.85,34.9,19.5,3.7,3.0,4.3,0.099,24.8,0.5658,6.05,8.233,1.467,1.25,2.75,3,211.0,16.61,35.02,6.5,15.9,6.5,15.9,SG,23,80,237,3,2021,1,0,,0.35,1,0,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15,TOR,-6.45,-6.5,-6.44,25.0,0.0,0.0,-25.866,138.558,21.309,15,1,Large,6.202,1,Large,6.202,,,cba_2023
barrerj01,RJ Barrett,"Sep 01, 2022",2022,NYK,4,extension,rookie-scale,,30.0,136.021,0.220554,-1.511612,1,70,20.029,34.529,13.7,-1.6,0.2,2.3,0.046,27.6,0.5107,2.971,5.829,0.229,0.614,2.157,3,198.0,17.52,33.5,-0.3,5.9,-0.3,5.9,SF,22,78,214,3,2019,1,0,,0.25,0,0,-0.01,-0.1,-0.12,37.0,0.0,0.0,-5.982,108.416,9.981,15,NYK,-0.01,-0.1,-0.12,37.0,0.0,0.0,-5.982,108.416,9.981,15,1,Large,19.113,1,Large,19.113,1,7.49451,cba_2017
bartowi01,Will Barton,"Jul 24, 2015",2015,DEN,3,free_agency,standard,RFA,3.533,70.0,0.050476,-2.986254,1,58,6.845,16.948,13.6,-0.2,0.4,1.3,0.063,20.2,0.5033,1.397,2.793,0.328,0.828,1.052,3,172.0,4.99,13.16,-0.1,1.4,-0.1,1.4,SG,24,77,181,3,2012,1,0,,0.25,0,0,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,DEN,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,pre_2017
bartowi01,Will Barton,"Jul 09, 2018",2018,DEN,4,free_agency,standard,UFA,13.25,101.869,0.130069,-2.03969,1,81,15.654,33.123,16.2,1.1,2.1,6.2,0.111,20.7,0.5623,4.086,5.049,0.642,1.012,1.84,6,395.0,10.44,22.8,4.7,15.2,4.8,13.8,SG,27,77,181,6,2012,1,0,,0.25,0,0,1.57,1.5,1.48,46.0,0.0,0.0,-7.422,101.779,4.736,16,DEN,1.57,1.5,1.48,46.0,0.0,0.0,-7.422,101.779,4.736,16,0,Medium,3.038,0,Medium,3.038,17,1.80627,cba_2017
bartowi01,Will Barton,"Aug 11, 2021",2021,DEN,2,free_agency,standard,UFA,15.0,112.414,0.133435,-2.014138,1,56,12.696,31.0,11.8,-1.9,0.1,2.2,0.061,19.0,0.5376,3.232,4.036,0.411,0.893,1.714,9,552.0,11.24,25.08,6.3,22.8,1.6,7.6,SF,30,77,181,9,2012,1,0,,0.3,0,0,4.82,5.0,4.93,47.0,1.0,0.0,-22.681,126.468,2.111,15,DEN,4.82,5.0,4.93,47.0,1.0,0.0,-22.681,126.468,2.111,15,0,Medium,3.038,0,Medium,3.038,17,1.80627,cba_2017
bassbr01,Brandon Bass,"Jul 09, 2015",2015,LAL,2,free_agency,standard,UFA,3.067,70.0,0.043821,-3.127632,1,82,10.561,23.524,16.3,0.0,1.0,5.3,0.132,19.5,0.5572,1.268,4.854,0.39,0.5,1.012,10,640.0,9.08,22.64,3.9,36.6,1.6,15.1,PF,30,80,250,10,2005,1,0,,0.35,0,1,-6.17,-7.2,-6.84,21.0,0.0,0.0,-7.309,59.483,10.891,16,LAL,-6.17,-7.2,-6.84,21.0,0.0,0.0,-7.309,59.483,10.891,16,1,Large,12.901,1,Large,12.901,2,5.83579,pre_2017
bassech01,Charles Bassey,"Sep 24, 2021",2021,PHI,3,free_agency,standard,,1.44,112.414,0.01281,-4.357545,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,21,82,230,0,2021,1,0,,0.25,0,0,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15,PHI,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15,1,Large,6.228,1,Large,6.228,5,3.14592,cba_2017
bateske01,Keita Bates-Diop,"Jul 06, 2018",2018,MIN,3,free_agency,standard,,1.3,101.869,0.012761,-4.361323,0,,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0.0,0.0,,22,80,229,0,2018,1,0,,0.25,0,1,2.35,2.3,2.23,47.0,1.0,0.0,-6.087,102.581,2.599,15,MIN,2.35,2.3,2.23,47.0,1.0,0.0,-6.087,102.581,2.599,15,0,Medium,3.703,0,Medium,3.703,16,1.88668,cba_2017
