player_id,player_name,spotrac_id,deal_date,deal_year,team,total_value_m,deal_type,verified,fa_status,max_tier_pct,max_tier_aav_pct,aav_over_tier,signed_max,supermax,signed_via,prior_team,incumbent,player_option,team_option,outstanding_options,contract_start_year,salary_cap_m,aav_m,aav_cap_share,log_aav_cap_share,end_year,completed,years_remaining,market,year1_salary,signing_season_salary_m,team_dma_rank,team_tv_homes_m,team_metro_pop_m,team_market_size,team_big_market,prior_team_dma_rank,prior_team_tv_homes_m,prior_team_metro_pop_m,prior_team_market_size,prior_team_big_market
antetgi01,Giannis Antetokounmpo,13328,"Sep 19, 2016",2016,MIL,100.0,extension,1,,0.25,0.28,0,0,0,extension,MIL,1,0,,0,2017,99.093,25.0,0.252288,-1.377183,2020,1,0,1,,2.995421,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetgi01,Giannis Antetokounmpo,13328,"Dec 15, 2020",2020,MIL,228.2,maximum,1,,0.35,0.406,0,1,1,extension,MIL,1,1,,0,2021,112.414,45.64,0.405999,-0.901404,2025,1,0,1,,27.528088,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetgi01,Giannis Antetokounmpo,13328,"Oct 23, 2023",2023,MIL,175.37,extension,1,,0.35,0.378,1,0,0,extension,MIL,1,0,,0,2024,140.588,58.457,0.415801,-0.877548,2026,0,1,1,,45.640084,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetth01,Thanasis Antetokounmpo,15403,"Aug 07, 2015",2015,NYK,1.4,standard,1,RFA,0.25,0.26,0,0,0,free_agency,NYK,1,0,,1,2015,70.0,0.7,0.01,-4.60517,2016,1,0,1,,0.105888,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
antetth01,Thanasis Antetokounmpo,15403,"Jul 16, 2019",2019,MIL,3.15,standard,1,RFA,0.25,0.26,0,0,0,free_agency,MIL,1,0,,1,2019,109.14,1.575,0.014431,-4.238376,2020,1,0,1,,1.445697,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetth01,Thanasis Antetokounmpo,15403,"Aug 13, 2021",2021,MIL,3.61,standard,1,UFA,0.25,0.26,0,0,0,free_agency,MIL,1,1,,1,2021,112.414,1.805,0.016057,-4.131628,2022,1,0,1,,1.729217,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetth01,Thanasis Antetokounmpo,15403,"Jul 28, 2023",2023,MIL,2.35,standard,1,UFA,0.3,0.3,0,0,0,free_agency,MIL,1,0,,0,2023,136.021,2.35,0.017277,-4.058394,2023,1,0,0,,2.019706,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
antetth01,Thanasis Antetokounmpo,15403,"Aug 31, 2025",2025,MIL,2.87,standard,1,UFA,0.3,0.3,0,0,0,free_agency,MIL,1,0,,0,2025,154.647,2.87,0.018558,-3.986833,2025,1,0,0,,2.296274,38,0.9449,1.586,Small,0,38,0.9449,1.586,Small,0
anthoca01,Carmelo Anthony,2283,"Jul 17, 2003",2003,DEN,10.4,standard,1,,0.25,0.27,0,0,0,free_agency,DEN,1,0,,3,2003,,3.467,,,2005,1,0,1,,,17,1.80627,3.038,Medium,0,17,1.80627,3.038,Medium,0
anthoca01,Carmelo Anthony,2283,"Jul 12, 2006",2006,DEN,80.0,extension,1,,0.25,0.29,0,0,0,extension,DEN,1,0,,2,2007,,16.0,,,2011,1,0,1,,,17,1.80627,3.038,Medium,0,17,1.80627,3.038,Medium,0
anthoca01,Carmelo Anthony,2283,"Feb 22, 2011",2011,DEN,64.2,extension,1,,0.3,0.324,0,0,0,extension,,,0,,2,2012,,21.4,,,2014,1,0,1,,,17,1.80627,3.038,Medium,0,,,,,
anthoca01,Carmelo Anthony,2283,"Jul 15, 2014",2014,NYK,124.1,standard,1,UFA,0.35,0.406,0,0,0,free_agency,NYK,1,0,,1,2014,63.065,24.82,0.393562,-0.932516,2018,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
anthoca01,Carmelo Anthony,2283,"Aug 13, 2018",2018,HOU,2.4,standard,1,UFA,0.35,0.35,0,0,0,free_agency,OKC,0,0,,0,2018,101.869,2.4,0.02356,-3.748219,2018,1,0,0,,2.393887,6,2.79742,7.206,Large,1,47,0.7627,1.435,Small,0
anthoca01,Carmelo Anthony,2283,"Nov 19, 2019",2019,POR,2.16,standard,1,UFA,0.35,0.35,0,0,0,free_agency,CHI,0,0,,0,2019,109.14,2.16,0.019791,-3.922523,2019,1,0,0,,2.159029,23,1.27792,2.511,Small,0,3,3.65475,9.441,Large,1
anthoca01,Carmelo Anthony,2283,"Nov 21, 2020",2020,POR,2.56,standard,1,UFA,0.35,0.35,0,0,0,free_agency,POR,1,0,,0,2020,109.14,2.56,0.023456,-3.752624,2020,1,0,0,,1.620564,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
anthoca01,Carmelo Anthony,2283,"Aug 06, 2021",2021,LAL,2.64,standard,1,UFA,0.35,0.35,0,0,0,free_agency,POR,0,0,,0,2021,112.414,2.64,0.023485,-3.75141,2021,1,0,0,,2.641691,2,5.83579,12.901,Large,1,23,1.27792,2.511,Small,0
anthoco01,Cole Anthony,70657,"Oct 23, 2023",2023,ORL,39.1,extension,1,,0.25,0.27,0,0,0,extension,ORL,1,0,,0,2024,140.588,13.033,0.092706,-2.378323,2026,0,1,1,,5.539771,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
anthoco01,Cole Anthony,70657,"Jul 16, 2025",2025,MIL,2.67,standard,1,UFA,0.25,0.25,0,0,0,free_agency,ORL,0,0,,0,2025,154.647,2.67,0.017265,-4.059067,2025,1,0,0,,2.296274,38,0.9449,1.586,Small,0,15,1.90242,2.673,Medium,0
anunoog01,OG Anunoby,23618,"Jul 09, 2017",2017,TOR,9.75,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,TOR,1,0,,3,2017,99.093,2.438,0.024598,-3.705086,2020,1,0,0,,1.6452,,,6.202,Large,1,,,6.202,Large,1
anunoog01,OG Anunoby,23618,"Dec 21, 2020",2020,TOR,72.0,extension,1,,0.25,0.28,0,0,0,extension,TOR,1,1,,1,2021,112.414,18.0,0.160122,-1.831817,2024,1,0,1,,3.872215,,,6.202,Large,1,,,6.202,Large,1
anunoog01,OG Anunoby,23618,"Jul 06, 2024",2024,NYK,212.5,standard,1,UFA,0.3,0.348,0,0,0,free_agency,NYK,1,1,,0,2024,140.588,42.5,0.302302,-1.19633,2028,0,3,1,,36.637932,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
arcidry01,Ryan Arcidiacono,20275,"Jul 14, 2016",2016,SAS,1.44,standard,1,,,,0,0,0,free_agency,SAS,1,0,,1,2016,94.143,0.72,0.007648,-4.873319,2017,1,0,1,,0.075,31,1.0964,2.602,Small,0,31,1.0964,2.602,Small,0
arcidry01,Ryan Arcidiacono,20275,"Jul 11, 2019",2019,CHI,6.0,standard,1,RFA,0.25,0.26,0,0,0,free_agency,CHI,1,0,,1,2019,109.14,3.0,0.027488,-3.594019,2020,1,0,1,,3.0,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
arizatr01,Trevor Ariza,2513,"Aug 03, 2004",2004,NYK,1.06,standard,1,,0.25,0.26,0,0,0,free_agency,NYK,1,0,,2,2004,,0.53,,,2005,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
arizatr01,Trevor Ariza,2513,"Jul 27, 2006",2006,ORL,9.3,standard,1,RFA,0.25,0.27,0,0,0,free_agency,ORL,1,0,,2,2006,,3.1,,,2008,1,0,1,,,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
arizatr01,Trevor Ariza,2513,"Jul 08, 2009",2009,HOU,33.95,standard,1,UFA,0.25,0.29,0,0,0,free_agency,HOU,1,0,,1,2009,,6.79,,,2013,1,0,1,,,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
arizatr01,Trevor Ariza,2513,"Jul 13, 2014",2014,WAS,32.0,standard,1,UFA,0.35,0.392,0,0,0,sign_and_trade,,,0,,0,2014,63.065,8.0,0.126853,-2.064724,2017,1,0,1,,,8,2.63064,6.385,Large,1,,,,,
arizatr01,Trevor Ariza,2513,"Jul 06, 2018",2018,PHX,15.0,standard,1,UFA,0.35,0.35,0,0,0,free_agency,HOU,0,0,,0,2018,101.869,15.0,0.147248,-1.915637,2018,1,0,0,,15.0,12,2.1982,5.059,Large,0,6,2.79742,7.206,Large,1
arizatr01,Trevor Ariza,2513,"Jul 07, 2019",2019,SAC,25.0,standard,1,UFA,0.35,0.364,0,0,0,free_agency,WAS,0,0,,0,2019,109.14,12.5,0.114532,-2.166903,2020,1,0,1,,12.2,20,1.49792,2.453,Small,0,8,2.63064,6.385,Large,1
arizatr01,Trevor Ariza,2513,"Aug 06, 2021",2021,LAL,2.64,standard,1,UFA,0.35,0.35,0,0,0,free_agency,MIA,0,0,,0,2021,112.414,2.64,0.023485,-3.75141,2021,1,0,0,,2.641691,2,5.83579,12.901,Large,1,18,1.75692,6.266,Medium,0
artesro01,Metta World Peace,2687,"Jul 15, 1999",1999,CHI,3.48,standard,1,,0.25,0.27,0,0,0,free_agency,CHI,1,0,,2,1999,,1.16,,,2001,1,0,1,,,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
artesro01,Metta World Peace,2687,"Oct 31, 2002",2002,IND,40.8,rookie-scale,1,,0.25,0.3,0,0,0,extension,IND,1,0,,1,2003,,6.8,,,2008,1,0,1,,,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
artesro01,Metta World Peace,2687,"Jul 08, 2009",2009,LAL,33.95,standard,1,UFA,0.35,0.406,0,0,0,free_agency,LAL,1,0,,1,2009,,6.79,,,2013,1,0,1,,,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
artesro01,Metta World Peace,2687,"Jul 16, 2013",2013,NYK,3.25,standard,1,UFA,0.35,0.364,0,0,0,free_agency,NYK,1,0,,0,2013,,1.625,,,2014,1,0,1,,,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
artesro01,Metta World Peace,2687,"Sep 24, 2015",2015,LAL,1.5,standard,1,UFA,0.35,0.35,0,0,0,free_agency,LAL,1,0,,0,2015,70.0,1.5,0.021429,-3.84303,2015,1,0,0,,1.499187,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
artesro01,Metta World Peace,2687,"Sep 22, 2016",2016,LAL,1.55,standard,1,UFA,0.35,0.35,0,0,0,free_agency,LAL,1,0,,0,2016,94.143,1.55,0.016464,-4.10656,2016,1,0,0,,1.551659,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
arthuda01,Darrell Arthur,6121,"Jul 08, 2008",2008,MEM,2.03,standard,1,,0.25,0.26,0,0,0,free_agency,MEM,1,0,,4,2008,,1.015,,,2009,1,0,1,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
arthuda01,Darrell Arthur,6121,"Jul 13, 2012",2012,MEM,9.675,standard,1,RFA,0.25,0.26,0,0,0,free_agency,MEM,1,0,,2,2012,,4.838,,,2013,1,0,1,,,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
arthuda01,Darrell Arthur,6121,"Aug 07, 2015",2015,DEN,5.75,standard,1,UFA,0.3,0.312,0,0,0,free_agency,DEN,1,0,,1,2015,70.0,2.875,0.041071,-3.192443,2016,1,0,1,,2.814,17,1.80627,3.038,Medium,0,17,1.80627,3.038,Medium,0
asikom01,Ömer Aşık,7110,"Jul 13, 2010",2010,CHI,3.58,standard,1,RFA,0.25,0.26,0,0,0,free_agency,CHI,1,0,,0,2010,,1.79,,,2011,1,0,1,,,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
asikom01,Ömer Aşık,7110,"Jul 24, 2012",2012,HOU,25.1,standard,1,RFA,0.25,0.27,0,0,0,free_agency,HOU,1,0,,0,2012,,8.367,,,2014,1,0,1,,,6,2.79742,7.206,Large,1,6,2.79742,7.206,Large,1
asikom01,Ömer Aşık,7110,"Jul 09, 2015",2015,NOP,58.0,standard,1,UFA,0.25,0.29,0,0,0,free_agency,NOP,1,0,,0,2015,70.0,11.6,0.165714,-1.79749,2019,1,0,1,,11.0,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
augusdj01,D.J. Augustin,6088,"Jul 03, 2008",2008,CHA,4.59,standard,1,,0.25,0.26,0,0,0,free_agency,CHA,1,0,,2,2008,,2.295,,,2009,1,0,1,,,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
augusdj01,D.J. Augustin,6088,"Jul 13, 2012",2012,IND,3.5,standard,1,UFA,0.25,0.25,0,0,0,free_agency,IND,1,0,,0,2012,,3.5,,,2012,1,0,0,,,25,1.23221,2.126,Small,0,25,1.23221,2.126,Small,0
augusdj01,D.J. Augustin,6088,"Jul 22, 2013",2013,TOR,1.267,standard,1,UFA,0.25,0.25,0,0,0,free_agency,TOR,1,0,,0,2013,,1.267,,,2013,1,0,0,,,,,6.202,Large,1,,,6.202,Large,1
augusdj01,D.J. Augustin,6088,"Dec 13, 2013",2013,CHI,0.755459,standard,1,UFA,0.25,0.25,0,0,0,free_agency,CHI,1,0,,0,2013,,0.755,,,2013,1,0,0,,,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
augusdj01,D.J. Augustin,6088,"Jul 15, 2014",2014,DET,6.0,standard,1,UFA,0.25,0.26,0,0,0,free_agency,DET,1,0,,0,2014,63.065,3.0,0.04757,-3.045554,2015,1,0,1,,,14,1.94075,4.365,Medium,0,14,1.94075,4.365,Medium,0
augusdj01,D.J. Augustin,6088,"Jul 07, 2016",2016,ORL,29.0,standard,1,UFA,0.3,0.336,0,0,0,free_agency,DEN,0,0,,0,2016,94.143,7.25,0.077011,-2.563813,2019,1,0,1,,7.25,15,1.90242,2.673,Medium,0,17,1.80627,3.038,Medium,0
augusdj01,D.J. Augustin,6088,"Nov 25, 2020",2020,MIL,21.0,standard,1,UFA,0.35,0.378,0,0,0,free_agency,ORL,0,0,,0,2020,109.14,7.0,0.064138,-2.746721,2022,1,0,1,,6.666667,38,0.9449,1.586,Small,0,15,1.90242,2.673,Medium,0
avdijde01,Deni Avdija,70651,"Dec 01, 2020",2020,WAS,20.34,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,WAS,1,0,,2,2020,109.14,5.085,0.046592,-3.066336,2023,1,0,0,,4.46916,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
avdijde01,Deni Avdija,70651,"Oct 22, 2023",2023,WAS,55.0,extension,1,,0.25,0.28,0,0,0,extension,WAS,1,0,,0,2024,140.588,13.75,0.097804,-2.324795,2027,0,2,1,,6.263188,8,2.63064,6.385,Large,1,8,2.63064,6.385,Large,1
aytonde01,Deandre Ayton,26967,"Jul 03, 2018",2018,PHX,40.38,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,PHX,1,0,,3,2018,101.869,10.095,0.099098,-2.311647,2021,1,0,0,,8.16516,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
aytonde01,Deandre Ayton,26967,"Jul 18, 2022",2022,PHX,132.93,standard,1,RFA,0.25,0.28,0,0,0,offer_sheet,PHX,1,0,,1,2022,123.655,33.233,0.268752,-1.313967,2025,1,0,1,,30.91375,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
aytonde01,Deandre Ayton,26967,"Jul 06, 2025",2025,LAL,16.21,standard,1,UFA,0.3,0.312,0,0,0,free_agency,POR,0,1,,1,2025,154.647,8.105,0.05241,-2.948664,2026,0,1,1,,8.104,2,5.83579,12.901,Large,1,23,1.27792,2.511,Small,0
azubuud01,Udoka Azubuike,70669,"Nov 24, 2020",2020,UTH,10.15,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,UTA,0,0,,2,2020,109.14,2.538,0.02325,-3.761452,2023,1,0,0,,1.977,28,1.16352,1.266,Small,0,28,1.16352,1.266,Small,0
babbilu01,Luke Babbitt,6898,"Jul 07, 2010",2010,POR,3.41,standard,1,,0.25,0.26,0,0,0,free_agency,POR,1,0,,2,2010,,1.705,,,2011,1,0,1,,,23,1.27792,2.511,Small,0,23,1.27792,2.511,Small,0
babbilu01,Luke Babbitt,6898,"Jul 20, 2015",2015,NOP,2.33,standard,1,UFA,0.25,0.26,0,0,0,free_agency,NOP,1,0,,0,2015,70.0,1.165,0.016643,-4.095774,2016,1,0,1,,1.1,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
babbilu01,Luke Babbitt,6898,"Aug 09, 2017",2017,ATL,1.97,standard,1,UFA,0.3,0.3,0,0,0,free_agency,MIA,0,0,,0,2017,99.093,1.97,0.01988,-3.918025,2017,1,0,0,,1.974159,7,2.75817,6.144,Large,1,18,1.75692,6.266,Medium,0
bacondw01,Dwayne Bacon,23640,"Jul 06, 2017",2017,CHA,3.81,standard,1,,0.25,0.27,0,0,0,free_agency,CHA,1,0,,0,2017,99.093,1.27,0.012816,-4.357042,2019,1,0,1,,0.815615,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
bacondw01,Dwayne Bacon,23640,"Nov 24, 2020",2020,ORL,3.5,standard,1,UFA,0.25,0.26,0,0,0,free_agency,CHA,0,0,,0,2020,109.14,1.75,0.016034,-4.133016,2021,1,0,1,,1.678854,15,1.90242,2.673,Medium,0,21,1.38202,2.66,Small,0
baglema01,Marvin Bagley III,26968,"Jul 01, 2018",2018,SAC,36.14,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,SAC,1,0,,2,2018,101.869,9.035,0.088692,-2.422582,2021,1,0,0,,7.3056,20,1.49792,2.453,Small,0,20,1.49792,2.453,Small,0
baglema01,Marvin Bagley III,26968,"Jul 06, 2022",2022,DET,37.5,standard,1,RFA,0.25,0.27,0,0,0,free_agency,DET,1,0,,0,2022,123.655,12.5,0.101088,-2.291767,2024,1,0,1,,12.5,14,1.94075,4.365,Medium,0,14,1.94075,4.365,Medium,0
baglema01,Marvin Bagley III,26968,"Jul 10, 2025",2025,WAS,3.08,standard,1,UFA,0.3,0.3,0,0,0,free_agency,MEM,0,0,,0,2025,154.647,3.08,0.019916,-3.916216,2025,1,0,0,,2.296274,8,2.63064,6.385,Large,1,51,0.6663,1.358,Small,0
baglema01,Marvin Bagley III,26968,"Jul 15, 2026",2026,DEN,3.5,standard,1,UFA,0.3,0.3,0,0,0,free_agency,DAL,0,0,,0,2026,170.1117,3.5,0.020575,-3.883692,2026,0,1,0,,,17,1.80627,3.038,Medium,0,4,3.26449,7.943,Large,1
baileac01,Ace Bailey,98599,"Jul 02, 2025",2025,UTA,41.21,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,UTA,1,0,,0,2025,154.647,10.303,0.066619,-2.708759,2028,0,3,0,,9.06984,28,1.16352,1.266,Small,0,28,1.16352,1.266,Small,0
bakerro01,Ron Baker,20278,"Jul 28, 2016",2016,NYK,0.543,standard,1,,0.25,0.25,0,0,0,free_agency,NYK,1,0,,1,2016,94.143,0.543,0.005768,-5.155461,2016,1,0,0,,0.543471,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
bakerro01,Ron Baker,20278,"Aug 07, 2017",2017,NYK,8.87,standard,1,UFA,0.25,0.26,0,0,0,free_agency,NYK,1,0,,1,2017,99.093,4.435,0.044756,-3.106531,2018,1,0,1,,4.328,1,7.49451,19.113,Large,1,1,7.49451,19.113,Large,1
bakerro01,Ron Baker,20278,"Dec 21, 2018",2018,WAS,0.949,standard,1,RFA,0.25,0.25,0,0,0,free_agency,NYK,0,0,,0,2018,101.869,0.949,0.009316,-4.676034,2018,1,0,0,,0.170915,8,2.63064,6.385,Large,1,1,7.49451,19.113,Large,1
baldwpa01,Patrick Baldwin Jr.,78139,"Jul 06, 2022",2022,GSW,11.43,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,GSW,1,0,,2,2022,123.655,2.857,0.023109,-3.767548,2025,1,0,0,,2.226,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
baldwwa01,Wade Baldwin,20222,"Jul 16, 2016",2016,MEM,8.62,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,MEM,1,0,,0,2016,94.143,2.155,0.022891,-3.777024,2019,1,0,0,,1.79376,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
ballla01,LaMelo Ball,70645,"Nov 30, 2020",2020,CHA,35.6,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,CHA,1,0,,2,2020,109.14,8.9,0.081547,-2.50658,2023,1,0,0,,7.83996,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
ballla01,LaMelo Ball,70645,"Jul 06, 2023",2023,CHA,203.85,extension,1,,0.35,0.406,0,0,1,extension,CHA,1,0,,0,2024,140.588,40.77,0.289996,-1.237887,2028,0,3,1,,10.900635,21,1.38202,2.66,Small,0,21,1.38202,2.66,Small,0
balllo01,Lonzo Ball,23597,"Jul 03, 2017",2017,LAL,33.47,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,LAL,1,0,,3,2017,99.093,8.367,0.084441,-2.471704,2020,1,0,0,,6.28656,2,5.83579,12.901,Large,1,2,5.83579,12.901,Large,1
balllo01,Lonzo Ball,23597,"Aug 08, 2021",2021,NOP,80.0,standard,1,RFA,0.25,0.28,0,0,0,sign_and_trade,NOP,1,0,,1,2021,112.414,20.0,0.177914,-1.726456,2024,1,0,1,,18.604651,50,0.67279,1.29,Small,0,50,0.67279,1.29,Small,0
balllo01,Lonzo Ball,23597,"Feb 14, 2025",2025,CHI,20.0,extension,1,,0.3,0.312,0,0,0,extension,CHI,1,0,,0,2026,170.1117,10.0,0.058785,-2.83387,2027,0,2,1,,10.0,3,3.65475,9.441,Large,1,3,3.65475,9.441,Large,1
bambamo01,Mo Bamba,26972,"Jul 03, 2018",2018,ORL,24.1,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,ORL,1,0,,2,2018,101.869,6.025,0.059145,-2.82777,2021,1,0,0,,4.86504,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
bambamo01,Mo Bamba,26972,"Jul 07, 2022",2022,ORL,20.6,standard,1,UFA,0.25,0.26,0,0,0,free_agency,ORL,1,0,,0,2022,123.655,10.3,0.083296,-2.485352,2023,1,0,1,,10.3,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
bambamo01,Mo Bamba,26972,"Jul 09, 2023",2023,PHI,2.35,standard,1,UFA,0.25,0.25,0,0,0,free_agency,LAL,0,0,,0,2023,136.021,2.35,0.017277,-4.058394,2023,1,0,0,,2.019706,5,3.14592,6.228,Large,1,2,5.83579,12.901,Large,1
bambamo01,Mo Bamba,26972,"Jul 01, 2024",2024,LAC,2.61,standard,1,UFA,0.25,0.25,0,0,0,free_agency,PHI,0,0,,0,2024,140.588,2.61,0.018565,-3.986483,2024,1,0,0,,0.119972,2,5.83579,12.901,Large,1,5,3.14592,6.228,Large,1
bambamo01,Mo Bamba,26972,"Jul 08, 2026",2026,UTA,7.21,standard,1,UFA,0.3,0.312,0,0,0,free_agency,UTA,1,0,,0,2026,170.1117,3.605,0.021192,-3.854134,2027,0,2,1,,,28,1.16352,1.266,Small,0,28,1.16352,1.266,Small,0
banchpa01,Paolo Banchero,78110,"Jul 01, 2022",2022,ORL,50.16,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,ORL,1,0,,2,2022,123.655,12.54,0.101411,-2.288572,2025,1,0,0,,11.05512,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
banchpa01,Paolo Banchero,78110,"Jul 07, 2025",2025,ORL,239.19,rookie-scale,1,,0.35,0.406,0,0,1,extension,ORL,1,1,,0,2026,170.1117,47.838,0.281215,-1.268635,2030,0,5,1,,15.334769,15,1.90242,2.673,Medium,0,15,1.90242,2.673,Medium,0
banede01,Desmond Bane,70672,"Nov 25, 2020",2020,MEM,9.94,rookie-scale,1,,0.25,0.28,0,0,0,rookie_scale,MEM,1,0,,2,2020,109.14,2.485,0.022769,-3.782359,2023,1,0,0,,1.93644,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
banede01,Desmond Bane,70672,"Jul 08, 2023",2023,MEM,197.23,rookie-scale,1,,0.25,0.29,0,0,0,extension,MEM,1,0,,0,2024,140.588,39.446,0.280579,-1.270901,2028,0,3,1,,3.845083,51,0.6663,1.358,Small,0,51,0.6663,1.358,Small,0
bantoda01,Dalano Banton,74153,"Aug 13, 2021",2021,TOR,2.49,standard,1,,0.25,0.26,0,0,0,free_agency,TOR,1,0,,2,2021,112.414,1.245,0.011075,-4.503053,2022,1,0,1,,0.925258,,,6.202,Large,1,,,6.202,Large,1
bantoda01,Dalano Banton,74153,"Jul 17, 2023",2023,BOS,4.22,standard,1,UFA,0.25,0.26,0,0,0,free_agency,TOR,0,0,,2,2023,136.021,2.11,0.015512,-4.166121,2024,1,0,1,,2.019706,9,2.58446,4.899,Large,1,,,6.202,Large,1
bantoda01,Dalano Banton,74153,"Apr 11, 2026",2026,BOS,2.83,standard,1,UFA,0.25,0.26,0,0,0,rest_of_season,BOS,1,0,,1,2026,170.1117,1.415,0.008318,-4.789326,2027,0,2,0,,,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
barbole01,Leandro Barbosa,2659,"Jul 16, 2003",2003,PHX,2.6,standard,1,,0.25,0.27,0,0,0,free_agency,PHX,1,0,,2,2003,,0.867,,,2005,1,0,1,,,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
barbole01,Leandro Barbosa,2659,"Aug 04, 2006",2006,PHX,33.0,rookie-scale,1,,0.25,0.29,0,0,0,extension,PHX,1,0,,1,2007,,6.6,,,2011,1,0,1,,,12,2.1982,5.059,Large,0,12,2.1982,5.059,Large,0
barbole01,Leandro Barbosa,2659,"Oct 17, 2012",2012,BOS,1.229255,standard,1,UFA,0.3,0.3,0,0,0,free_agency,BOS,1,0,,0,2012,,1.229,,,2012,1,0,0,,,9,2.58446,4.899,Large,1,9,2.58446,4.899,Large,1
barbole01,Leandro Barbosa,2659,"Sep 10, 2014",2014,GSW,1.45,standard,1,UFA,0.35,0.35,0,0,0,free_agency,GSW,1,0,,0,2014,63.065,1.45,0.022992,-3.772602,2014,1,0,0,,,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
barbole01,Leandro Barbosa,2659,"Jul 13, 2015",2015,GSW,2.5,standard,1,UFA,0.35,0.35,0,0,0,free_agency,GSW,1,0,,0,2015,70.0,2.5,0.035714,-3.332205,2015,1,0,0,,2.5,10,2.54248,4.749,Large,1,10,2.54248,4.749,Large,1
barbole01,Leandro Barbosa,2659,"Jul 19, 2016",2016,PHX,8.0,standard,1,UFA,0.35,0.364,0,0,0,free_agency,GSW,0,0,,0,2016,94.143,4.0,0.042489,-3.158521,2017,1,0,1,,4.0,12,2.1982,5.059,Large,0,10,2.54248,4.749,Large,1
bareajo01,J.J. Barea,2269,"Aug 16, 2006",2006,DAL,1.1,standard,1,,0.25,0.26,0,0,0,free_agency,DAL,1,0,,1,2006,,0.55,,,2007,1,0,1,,,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
bareajo01,J.J. Barea,2269,"Jul 09, 2008",2008,DAL,5.0,standard,1,RFA,0.25,0.27,0,0,0,free_agency,DAL,1,0,,1,2008,,1.667,,,2010,1,0,1,,,4,3.26449,7.943,Large,1,4,3.26449,7.943,Large,1
bareajo01,J.J. Barea,2269,"Dec 12, 2011",2011,MIN,18.0,standard,1,UFA,0.25,0.28,0,0,0,free_agency,MIN,1,0,,0,2011,,4.5,,,2014,1,0,1,,,16,1.88668,3.703,Medium,0,16,1.88668,3.703,Medium,0
