player_id,player_name,spotrac_id,deal_date,deal_year,team,years,total_value_m,deal_type,verified,raw
barbole01,Leandro Barbosa,2659,"Oct 17, 2012",2012,BOS,1,1.229255,standard,1,"Signed a 1 year $1,229,255 contract with Boston (BOS)"
barbole01,Leandro Barbosa,2659,"Aug 04, 2006",2006,PHX,5,33.0,rookie-scale,1,Signed a 5 year $33 million rookie scale extension with Phoenix (PHX)
barbole01,Leandro Barbosa,2659,"Jul 16, 2003",2003,PHX,3,2.6,standard,1,Signed a 3 year $2.6 million contract with Phoenix (PHX)
bareajo01,J.J. Barea,2269,"Dec 01, 2020",2020,DAL,1,2.56,standard,1,Signed a 1 year $2.56 million contract with Dallas (DAL)
bareajo01,J.J. Barea,2269,"Aug 19, 2019",2019,DAL,1,2.56,standard,1,Signed a 1 year $2.56 million contract with Dallas (DAL)
bareajo01,J.J. Barea,2269,"Jul 16, 2015",2015,DAL,4,16.0,standard,1,Signed a 4 year $16 million contract with Dallas (DAL)
bareajo01,J.J. Barea,2269,"Oct 29, 2014",2014,DAL,1,1.3,standard,1,Signed a 1 year $1.3 million contract with Dallas (DAL)
bareajo01,J.J. Barea,2269,"Dec 12, 2011",2011,MIN,4,18.0,standard,1,Signed a 4 year $18 million contract with Minnesota (MIN)
bareajo01,J.J. Barea,2269,"Jul 09, 2008",2008,DAL,3,5.0,standard,1,Signed a 3 year $5 million contract with Dallas (DAL)
bareajo01,J.J. Barea,2269,"Aug 16, 2006",2006,DAL,2,1.1,standard,1,Signed a 2 year $1.1 million contract with Dallas (DAL)
bargnan01,Andrea Bargnani,2730,"Jul 12, 2015",2015,BKN,2,2.91,standard,1,Signed a 2 year $2.91 million contract with Brooklyn (BKN)
bargnan01,Andrea Bargnani,2730,"Jul 01, 2006",2006,TOR,2,9.34,standard,1,Signed a 2 year $9.34 million contract with Toronto (TOR)
barlodo01,Dominick Barlow,78565,"Mar 04, 2025",2025,ATL,2,2.76,two-way,1,Signed a 2 year $2.76 million Rest-of-Season contract with Atlanta (ATL) via converted Two-Way contract
barneha02,Harrison Barnes,10815,"Jul 08, 2026",2026,SAS,1,8.0,standard,1,Signed a 1 year $8 million contract with San Antonio (SAS)
barneha02,Harrison Barnes,10815,"Jun 29, 2023",2023,SAC,3,54.0,extension,1,Signed a 3 year $54 million veteran contract extension with Sacramento (SAC)
barneha02,Harrison Barnes,10815,"Jul 08, 2019",2019,SAC,4,85.0,standard,1,Signed a 4 year $85 million contract with Sacramento (SAC)
barneha02,Harrison Barnes,10815,"Jul 07, 2016",2016,DAL,4,94.4,maximum,1,Signed a 4 year $94.4 million maximum Offer Sheet with Dallas (DAL)
barneha02,Harrison Barnes,10815,"Jul 03, 2012",2012,GSW,2,5.72,standard,1,Signed 2 year $5.72 million entry-level contract with Golden State (GSW)
barnema02,Matt Barnes,2313,"Mar 02, 2017",2017,GSW,1,0.383,standard,1,Signed a 1 year $383k contract with Golden State (GSW)
barnema02,Matt Barnes,2313,"Jul 09, 2016",2016,SAC,2,12.25,standard,1,Signed a 2 year $12.25 million contract with Sacramento (SAC)
barnema02,Matt Barnes,2313,"Jul 10, 2013",2013,LAC,3,10.2,standard,1,Signed a 3 year $10.2 million contract with Los Angeles (LAC)
barnema02,Matt Barnes,2313,"Sep 14, 2012",2012,LAC,1,1.229255,standard,1,"Signed a 1 year $1,229,255 contract with Los Angeles (LAC)"
barnema02,Matt Barnes,2313,"Jul 22, 2010",2010,LAL,2,3.6,standard,1,Signed a 2 year $3.6 million contract with Los Angeles (LAL)
barnema02,Matt Barnes,2313,"Jul 21, 2009",2009,ORL,1,1.6,standard,1,Signed a 1 year $1.6 million contract with Orlando (ORL)
barnema02,Matt Barnes,2313,"Jul 22, 2008",2008,PHX,1,0.926678,standard,1,"Signed a 1 year $926,678 contract with Phoenix (PHX)"
barnema02,Matt Barnes,2313,"Oct 03, 2007",2007,GSW,1,3.0,standard,1,Signed a 1 year $3million contract with Golden State (GSW)
barnema02,Matt Barnes,2313,"Oct 02, 2006",2006,GSW,1,0.771331,standard,1,"Signed a 1 year $771,331 contract with Golden State (GSW)"
barnema02,Matt Barnes,2313,"Oct 01, 2004",2004,SAC,1,0.695,standard,1,Signed a 1 year $695k contract with Sacramento (SAC)
barnesc01,Scottie Barnes,74111,"Jul 08, 2024",2024,TOR,5,224.23,rookie-scale,1,Signed a 5 year $224.23 million rookie scale contract extension with Toronto (TOR). The deal includes Designated Rookie language with would make the contract worth 30% of cap.
barnesc01,Scottie Barnes,74111,"Aug 08, 2021",2021,TOR,4,33.06,rookie-scale,1,Signed a 4 year $33.06 million rookie scale contract with Toronto (TOR)
barrerj01,RJ Barrett,31560,"Sep 01, 2022",2022,NYK,4,120.0,rookie-scale,1,Signed a 4 year $120 million Rookie Scale extension with New York (NYK)
barrerj01,RJ Barrett,31560,"Jul 02, 2019",2019,NYK,4,35.6,rookie-scale,1,Signed a 4 year $35.60 million rookie scale contract with New York (NYK)
bartowi01,Will Barton,10865,"Aug 11, 2021",2021,DEN,2,30.0,standard,1,Signed a 2 year $30 million contract with Denver (DEN)
bartowi01,Will Barton,10865,"Jul 09, 2018",2018,DEN,4,53.0,standard,1,Signed a 4 year $53 million contract with Denver (DEN)
bartowi01,Will Barton,10865,"Jul 24, 2015",2015,DEN,3,10.6,standard,1,Signed a 3 year $10.6 million contract with Denver (DEN)
bartowi01,Will Barton,10865,"Jul 14, 2012",2012,POR,3,2.25,standard,1,Signed a 3 year $2.25 million entry-level contract with Portland (POR)
bassbr01,Brandon Bass,2270,"Jul 19, 2016",2016,LAC,1,1.55,standard,1,Signed a 1 year $1.55 million contract with Los Angeles (LAC)
bassbr01,Brandon Bass,2270,"Jul 09, 2015",2015,LAL,2,6.135,standard,1,Signed a 2 year $6.135 million contract with Los Angeles (LAL)
bassbr01,Brandon Bass,2270,"Jul 14, 2012",2012,BOS,3,19.35,standard,1,Signed a 3 year $19.35 million contract with Boston (BOS)
bassbr01,Brandon Bass,2270,"Jul 10, 2009",2009,ORL,4,18.0,standard,1,Signed a 4 year $18 million contract with Orlando (ORL)
bassbr01,Brandon Bass,2270,"Jul 26, 2007",2007,DAL,2,1.6,standard,1,Signed a 2 year $1.6 million contract with Dallas (DAL)
bassbr01,Brandon Bass,2270,"Aug 24, 2005",2005,NOH,2,1.06,standard,1,Signed a 2 year $1.06 million contract with New Orleans (NOH)
bassech01,Charles Bassey,74160,"Jul 09, 2026",2026,GSW,1,2.85,standard,1,Signed a 1 year $2.85 million contract with Golden State (GSW)
bassech01,Charles Bassey,74160,"Jul 17, 2024",2024,SAS,1,2.16,standard,1,Signed a 1 year $2.16 million contract with San Antonio (SAS)
bassech01,Charles Bassey,74160,"Feb 14, 2023",2023,SAS,4,10.2,two-way,1,Signed a 4 year $10.2 million Rest-of-Season contract with San Antonio (SAS) via converted Two-Way contract
bassech01,Charles Bassey,74160,"Sep 24, 2021",2021,PHI,3,4.32,standard,1,Signed a 3 year $4.32 million contract with Philadelphia (PHI)
bateske01,Keita Bates-Diop,27014,"Jul 02, 2023",2023,PHX,2,5.0,standard,1,Signed a 2 year $5 million contract with Phoenix (PHX) - includes 2024-25 Player Option
bateske01,Keita Bates-Diop,27014,"Sep 07, 2021",2021,SAS,2,3.61,standard,1,Signed a 2 year $3.61 million contract with San Antonio (SAS)
bateske01,Keita Bates-Diop,27014,"Jul 06, 2018",2018,MIN,3,3.9,standard,1,Signed a 3 year $3.9 million contract with Minnesota (MIN) - includes 2020 non-guaranteed
battlja01,Jamison Battle,95121,"Feb 07, 2025",2025,TOR,3,5.25,standard,1,Signed a 3 year $5.25 million Rest-of-Season contract with Toronto (TOR)
batumni01,Nicolas Batum,6149,"Jul 06, 2025",2025,LAC,2,11.48,standard,1,Signed a 2 year $11.48 million contract with LA Clippers (LAC) - includes 2026-27 Club Option
batumni01,Nicolas Batum,6149,"Jul 09, 2024",2024,LAC,2,9.6,standard,1,Signed a 2 year $9.6 million contract with LA Clippers (LAC) - includes 2025-26 Player Option and 15% Trade Bonus
batumni01,Nicolas Batum,6149,"Jul 06, 2022",2022,LAC,2,22.55,standard,1,Signed a 2 year $22.55 million contract with Los Angeles (LAC)
batumni01,Nicolas Batum,6149,"Aug 13, 2021",2021,LAC,2,6.5,standard,1,Signed a 2 year $6.50 million contract with Los Angeles (LAC)
batumni01,Nicolas Batum,6149,"Dec 02, 2020",2020,LAC,1,2.56,standard,1,Signed a 1 year $2.56 million contract with Los Angeles (LAC)
batumni01,Nicolas Batum,6149,"Jul 07, 2016",2016,CHA,5,120.0,standard,1,Signed a 5 year $120M contract with Charlotte (CHA)
batumni01,Nicolas Batum,6149,"Jul 20, 2012",2012,POR,4,46.0,standard,1,Signed a 4 year $46 million contract with Portland (POR); matched Offer Sheet from Minnesota
batumni01,Nicolas Batum,6149,"Jul 21, 2008",2008,POR,2,2.16,standard,1,Signed a 2 year $2.16 million contract with Portland (POR)
bayleje01,Jerryd Bayless,6150,"Jul 13, 2016",2016,PHI,,3.0,standard,1,Signed a $3 year $27 million with Philadelphia (PHI)
bayleje01,Jerryd Bayless,6150,"Jul 31, 2014",2014,MIL,2,6.0,standard,1,Signed a 2 year $6 million contract with Milwaukee (MIL)
bayleje01,Jerryd Bayless,6150,"Jul 11, 2012",2012,MEM,2,6.135,standard,1,Signed a 2 year $6.135 million contract with Memphis (MEM)
bayleje01,Jerryd Bayless,6150,"Jul 09, 2008",2008,POR,2,4.13,standard,1,Signed a 2 year $4.13 million contract with Portland (POR)
baynear01,Aron Baynes,11850,"Nov 24, 2020",2020,TOR,2,14.35,standard,1,Signed a 2 year $14.35 million contract with Toronto (TOR) - includes 2021 non-guaranteed
baynear01,Aron Baynes,11850,"Jul 06, 2018",2018,BOS,2,10.6,standard,1,Signed a 2 year $10.6 million contract with Boston (BOS)
baynear01,Aron Baynes,11850,"Jul 19, 2017",2017,BOS,1,4.3,standard,1,Signed a 1 year $4.3 million contract with Boston (BOS)
baynear01,Aron Baynes,11850,"Jul 12, 2015",2015,DET,3,19.5,standard,1,Signed a 3 year $19.5 million contract with Detroit (DET)
baynear01,Aron Baynes,11850,"Sep 26, 2014",2014,SAS,1,2.077,standard,1,Signed a 1 year $2.077 million contract with San Antonio (SAS)
baynear01,Aron Baynes,11850,"Jan 22, 2013",2013,SAS,2,1.02,standard,1,Signed a 2 year $1.02 million contract with San Antonio (SAS)
bazemke01,Kent Bazemore,11079,"Sep 20, 2022",2022,SAC,1,2.91,standard,1,Signed a 1 year $2.91 million contract with Sacramento (SAC)
bazemke01,Kent Bazemore,11079,"Aug 06, 2021",2021,LAL,1,2.4,standard,1,Signed a 1 year $2.4 million contract with Los Angeles (LAL)
bazemke01,Kent Bazemore,11079,"Jul 07, 2016",2016,ATL,4,70.0,standard,1,Signed a 4 year $70 million contract with Atlanta (ATL)
bazemke01,Kent Bazemore,11079,"Sep 10, 2014",2014,ATL,2,4.0,standard,1,Signed a 2 year $4 million contract with Atlanta (ATL)
bazemke01,Kent Bazemore,11079,"Jul 26, 2012",2012,GSW,2,1.26,standard,1,Signed a 2 year $1.26 million contract with Golden State (GSW)
bazleda01,Darius Bazley,31581,"Mar 12, 2024",2024,UTA,3,5.74,standard,1,Signed a 3 year $5.74 million Rest-of-Season contract with Utah (UTA)
bazleda01,Darius Bazley,31581,"Jul 16, 2023",2023,BKN,1,2.17,standard,1,Signed a 1 year $2.17 million contract with Brooklyn (BKN)
bazleda01,Darius Bazley,31581,"Jul 07, 2019",2019,OKC,4,11.46,rookie-scale,1,Signed a 4 year $11.46 million rookie scale contract with Oklahoma City (OKC)
bealbr01,Bradley Beal,10811,"Jul 18, 2025",2025,LAC,2,10.98,standard,1,Signed a 2 year $10.98 million contract with LA Clippers (LAC) - includes 2026-27 Player Option and 15% Trade Bonus
bealbr01,Bradley Beal,10811,"Jul 06, 2022",2022,WAS,5,251.02,maximum,1,Signed a 5 year $251.02 million maximum contract with Washington (WAS)
bealbr01,Bradley Beal,10811,"Oct 17, 2019",2019,WAS,2,70.14,extension,1,Signed a 2 year $70.14 million veteran contract extension with Washington (WAS) - includes 2022-23 Player Option
bealbr01,Bradley Beal,10811,"Jul 26, 2016",2016,WAS,5,127.2,maximum,1,Signed a 5 year $127.2M maximum contract with Washington (WAS)
bealbr01,Bradley Beal,10811,"Jul 06, 2012",2012,WAS,2,8.45,standard,1,Signed a 2 year $8.45 million contract with Washington (WAS)
beaslma01,Malik Beasley,20224,"Jul 11, 2024",2024,DET,1,6.0,standard,1,Signed a 1 year $6 million contract with Detroit (DET)
beaslma01,Malik Beasley,20224,"Jul 06, 2023",2023,MIL,1,2.71,standard,1,Signed a 1 year $2.71 million contract with Milwaukee (MIL)
beaslma01,Malik Beasley,20224,"Nov 27, 2020",2020,MIN,4,60.0,standard,1,Signed a 4 year $60 million contract with Minnesota (MIN)
beaslma01,Malik Beasley,20224,"Aug 09, 2016",2016,DEN,4,7.83,rookie-scale,1,Signed a 4 year $7.83 million rookie scale contract with Denver (DEN)
beaslmi01,Michael Beasley,6127,"Jul 23, 2018",2018,LAL,1,3.5,standard,1,Signed a 1 year $3.5 million contract with Los Angeles (LAL)
beaslmi01,Michael Beasley,6127,"Mar 04, 2016",2016,HOU,1,0.307,standard,1,Signed a 1 year $307k contract with Houston (HOU)
beaslmi01,Michael Beasley,6127,"Mar 18, 2015",2015,MIA,1,0.195,standard,1,Signed a 1 year $195k contract with Miami (MIA); includes Team Option for 2015-2016
beaslmi01,Michael Beasley,6127,"Sep 24, 2014",2014,MEM,1,1.15,standard,1,Signed a 1 year $1.15 million contract with Memphis (MEM)
beaslmi01,Michael Beasley,6127,"Sep 11, 2013",2013,MIA,1,1.03,standard,1,Signed a 1 year $1.03 million contract with Miami (MIA)
beaslmi01,Michael Beasley,6127,"Jul 01, 2008",2008,MIA,2,8.95,standard,1,Signed a 2year $8.95 million contract with Miami (MIA)
beaucma01,MarJon Beauchamp,78134,"Jul 07, 2022",2022,MIL,4,12.61,rookie-scale,1,Signed a 4 year $12.61 million Rookie Scale contract with Milwaukee (MIL)
belinma01,Marco Belinelli,2314,"Jul 20, 2018",2018,SAS,2,12.0,standard,1,Signed a 2 year $12 million contract with San Antonio (SAS)
belinma01,Marco Belinelli,2314,"Feb 12, 2018",2018,PHI,1,0.776,standard,1,Signed a 1 year $776k contract with Philadelphia (PHI)
belinma01,Marco Belinelli,2314,"Jul 11, 2013",2013,SAS,2,5.6,standard,1,Signed a 2 year $5.6 million contract with San Antonio (SAS)
belinma01,Marco Belinelli,2314,"Jul 24, 2012",2012,CHI,1,1.957,standard,1,Signed a 1 year $1.957 million contract with Chicago (CHI)
belinma01,Marco Belinelli,2314,"Dec 13, 2011",2011,NOH,,3.4,standard,1,Signed a $3.4 million Qualifying Offer with New Orleans (NOH)
belinma01,Marco Belinelli,2314,"Jul 13, 2007",2007,GSW,2,2.79,standard,1,Signed a 2 year $2.79 million contract with Golden State (GSW)
belljo01,Jordan Bell,23633,"Jul 08, 2017",2017,GSW,2,2.19,standard,1,Signed a 2 year $2.19 million contract with Golden State (GSW)
bembrde01,DeAndre' Bembry,20226,"Aug 08, 2021",2021,BKN,1,1.94,standard,1,Signed a 1 year $1.94 million contract with Brooklyn (BKN)
bembrde01,DeAndre' Bembry,20226,"Nov 25, 2020",2020,TOR,2,3.7,standard,1,Signed a 2 year $3.7 million contract with Toronto (TOR)
bembrde01,DeAndre' Bembry,20226,"Jul 15, 2016",2016,ATL,4,7.31,rookie-scale,1,Signed a 4 year $7.31 million rookie scale contract with Atlanta (ATL)
bendedr01,Dragan Bender,20209,"Jul 30, 2019",2019,MIL,2,3.5,standard,1,Signed a 2 year $3.5 million contract with Milwaukee (MIL)
bendedr01,Dragan Bender,20209,"Jul 07, 2016",2016,PHX,4,19.3,rookie-scale,1,Signed a 4 year $19.3 million rookie scale contract with Phoenix (PHX)
bertada01,Dāvis Bertāns,8094,"Nov 22, 2020",2020,WAS,5,80.0,standard,1,Signed a 5 year $80 million contract with Washington (WAS) - includes 2024 Early Termination Option and 2024 $5 million guaranteed
bertada01,Dāvis Bertāns,8094,"Jul 11, 2018",2018,SAS,2,14.5,standard,1,Signed a 2 year $14.5 million contract with San Antonio (SAS)
bertada01,Dāvis Bertāns,8094,"Jul 14, 2016",2016,SAS,,1.44,standard,1,Signed to a 2 year $1.44 million contract with San Antonio (SAS)
beverpa01,Patrick Beverley,6297,"Jul 09, 2023",2023,PHI,1,3.2,standard,1,Signed a 1 year $3.20 million contract with Philadelphia (PHI)
beverpa01,Patrick Beverley,6297,"Feb 15, 2022",2022,MIN,1,13.0,extension,1,Signed a 1 year $13 million contract extension with Minnesota (MIN)
beverpa01,Patrick Beverley,6297,"Jul 12, 2019",2019,LAC,3,40.0,standard,1,Signed a 3 year $40 million contract with Los Angeles (LAC)
beverpa01,Patrick Beverley,6297,"Jul 09, 2015",2015,HOU,4,23.0,standard,1,Signed a 4 year $23 million contract with Houston (HOU)
beverpa01,Patrick Beverley,6297,"Jan 07, 2013",2013,HOU,3,1.99,standard,1,Signed a 3 year $1.99 million contract with Houston (HOU)
beverpa01,Patrick Beverley,6297,"Aug 02, 2010",2010,MIA,2,1.26,standard,1,Signed a 2 year $1.26 million contract with Miami (MIA)
beysa01,Saddiq Bey,70661,"Jul 11, 2024",2024,WAS,3,19.0,standard,1,Signed a 3 year $19 million contract with Washington (WAS)
beysa01,Saddiq Bey,70661,"Nov 30, 2020",2020,DET,4,13.03,rookie-scale,1,Signed a 4 year $13.03 million rookie scale contract with Detroit (DET)
birchkh01,Khem Birch,15786,"Aug 06, 2021",2021,TOR,3,20.0,standard,1,Signed a 3 year $20 million contract with Toronto (TOR)
birchkh01,Khem Birch,15786,"Jul 10, 2019",2019,ORL,2,6.0,standard,1,Signed a 2 year $6 million contract with Orlando (ORL)
birchkh01,Khem Birch,15786,"Sep 02, 2014",2014,MIA,2,1.35,standard,1,Signed a 2 year $1.35 million contract with Miami (MIA)
bitadgo01,Goga Bitadze,31575,"Jul 06, 2024",2024,ORL,3,25.0,standard,1,Signed a 3 year $25 million contract with Orlando (ORL)
bitadgo01,Goga Bitadze,31575,"Jul 15, 2019",2019,IND,4,13.64,rookie-scale,1,Signed a 4 year $13.64 million rookie scale contract with Indiana (IND)
biyombi01,Bismack Biyombo,8057,"Nov 02, 2023",2023,MEM,1,5.0,standard,1,Signed a 1 year $5 million contract with Memphis (MEM)
biyombi01,Bismack Biyombo,8057,"Jul 02, 2022",2022,PHX,1,2.91,standard,1,Signed a 1 year $2.91 million a contract with Phoenix (PHX)
biyombi01,Bismack Biyombo,8057,"Nov 30, 2020",2020,CHA,1,3.5,standard,1,Signed a 1 year $3.5 million contract with Charlotte (CHA)
biyombi01,Bismack Biyombo,8057,"Jul 07, 2016",2016,ORL,4,72.0,standard,1,Signed 4 year $72 million contract with Orlando (ORL)
biyombi01,Bismack Biyombo,8057,"Jul 17, 2015",2015,TOR,2,5.75,standard,1,Signed a 2 year $5.75 million contract with Toronto (TOR)
biyombi01,Bismack Biyombo,8057,"Dec 19, 2011",2011,CHA,2,5.72,standard,1,Signed a 2 year $5.72 million contract with Charlotte (CHA)
bjeline01,Nemanja Bjelica,6917,"Aug 06, 2021",2021,GSW,1,2.09,standard,1,Signed a 1 year $2.09 million contract with Golden State (GSW)
bjeline01,Nemanja Bjelica,6917,"Jul 21, 2018",2018,SAC,3,20.5,standard,1,Signed a 3 year $20.5 million contract with Sacramento (SAC)
blackan01,Anthony Black,82203,"Jul 01, 2023",2023,ORL,4,32.92,rookie-scale,1,Signed a 4 year $32.92 million rookie scale contract with Orlando (ORL)
blackta01,Tarik Black,15767,"Jul 17, 2017",2017,HOU,1,3.29,standard,1,Signed a 1 year $3.29 million a contract with Houston (HOU)
blackta01,Tarik Black,15767,"Aug 24, 2016",2016,LAL,2,12.85,standard,1,Signed a 2 year $12.85 million contract with Los Angeles (LAL)
blackta01,Tarik Black,15767,"Aug 28, 2014",2014,HOU,2,1.35,standard,1,Signed a 2 year $1.35 million contract with Houston (HOU) - partially guaranteed
blakean01,Antonio Blakeney,24223,"Jul 19, 2018",2018,CHI,2,2.9,standard,1,Signed a 2 year $2.9 million contract with Chicago (CHI)
blakest01,Steve Blake,2673,"Jul 10, 2014",2014,POR,2,4.25,standard,1,Signed a 2 year $4.25 million contract with Portland (POR)
blakest01,Steve Blake,2673,"Jul 03, 2010",2010,LAL,4,16.0,standard,1,SIgned a 4 year $16 million contract with Los Angeles (LAL)
blakest01,Steve Blake,2673,"Jul 13, 2007",2007,POR,3,13.43,standard,1,Signed a 3 year $13.43 million contract with Portland (POR)
blakest01,Steve Blake,2673,"Sep 29, 2005",2005,POR,2,2.33,standard,1,Signed a 2 year $2.33 million contract with Portland (POR)
blakest01,Steve Blake,2673,"Aug 21, 2005",2005,WAS,2,0.987,standard,1,Signed a 2 year $987k contract with Washington (WAS)
bledser01,Eric Bledsoe,6900,"Mar 04, 2019",2019,MIL,4,70.0,extension,1,Signed a 4 year $70 million contract extension with Milwaukee (MIL)
bledser01,Eric Bledsoe,6900,"Sep 24, 2014",2014,PHX,5,70.0,extension,1,Signed a 5 year $70 million rookie extension with Phoenix (PHX)
bledser01,Eric Bledsoe,6900,"Jul 10, 2010",2010,LAC,2,3.0,standard,1,Signed a 2 year $3 million contract with Los Angeles (LAC)
bogdabo01,Bogdan Bogdanović,15379,"Jul 08, 2026",2026,HOU,1,3.52,standard,1,Signed a 1 year $3.52 million contract with Houston (HOU)
